Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
4975.0000,14.5208,20.9266,0.0000,290950.3000,-290950.3000,13.7465,0.0000,48690.1228,48690.1228,671.3576,339640.4228,0.0000,-339640.4228,14.5174,20.2037,0.0000,6399.8000,-6399.8000,0.3400,0.0000,1056.7562,1056.7562,16.6041,7456.5562,0.0000,-7456.5562,20.8423,14.4772,17.6598,5.1233,345825.7759,20.9266,20.8570,20.8918,7.0069,4.4688,20.8108,20.7453,20.7781,7.5432,4.8088,20.9266,20.8926,20.9096,7.1016,-9.2777,14.5174,14.5695,14.5435,-13.8289,-4.4688,14.4772,14.5174,14.4973,-13.0080,-4.8088,14.4772,14.4973,14.4873,-12.9002,9.2777,0.1000,7.8141,-297350.1000,345825.7759
4976.0000,14.9075,21.3109,0.0000,313561.7000,-313561.7000,14.8404,0.0000,52966.8263,52966.8263,724.7819,366528.5263,0.0000,-366528.5263,14.9046,20.5893,0.0000,53843.6000,-53843.6000,2.8635,0.0000,8943.6240,8943.6240,139.8505,62787.2240,0.0000,-62787.2240,21.1234,14.9023,18.0128,6.2934,424804.5579,21.3109,21.1935,21.2522,10.8613,3.9923,20.9412,20.8976,20.9194,8.6845,6.8558,21.3109,21.2661,21.2885,11.1618,-10.8481,14.9046,14.9203,14.9124,-9.8051,-3.9923,14.9023,14.9046,14.9034,-8.7331,-6.8558,14.9023,14.9029,14.9026,-8.5508,10.8481,0.1000,7.8141,-367405.3000,424804.5579
4977.0000,15.2512,21.6457,0.0000,329075.3000,-329075.3000,15.6151,0.0000,56055.0316,56055.0316,762.6152,385130.3316,0.0000,-385130.3316,15.2507,20.9304,0.0000,87220.9000,-87220.9000,4.6464,0.0000,14566.3679,14566.3679,226.9208,101787.2679,0.0000,-101787.2679,21.4088,15.2550,18.3319,7.1246,480911.2519,21.6457,21.5021,21.5739,13.8132,3.6562,21.1821,21.1329,21.1575,11.0169,8.3026,21.6457,21.6003,21.6230,14.2219,-11.9588,15.2507,15.2498,15.2502,-6.6362,-3.6562,15.2550,15.2507,15.2528,-5.6108,-8.3026,15.2550,15.2516,15.2533,-5.4512,11.9588,0.1000,7.8141,-416296.2000,480911.2519
4978.0000,15.5097,21.8953,0.0000,342511.7000,-342511.7000,16.2905,0.0000,58715.4036,58715.4036,795.6007,401227.1036,0.0000,-401227.1036,15.5098,21.1843,0.0000,101580.6000,-101580.6000,5.4196,0.0000,17034.7021,17034.7021,264.6834,118615.3021,0.0000,-118615.3021,21.6470,15.5140,18.5805,7.6082,513556.6397,21.8953,21.7476,21.8215,15.6923,3.6236,21.4100,21.3597,21.3848,12.9949,9.0432,21.8953,21.8521,21.8737,16.0886,-12.6668,15.5098,15.5062,15.5080,-4.6468,-3.6236,15.5140,15.5098,15.5119,-3.7401,-9.0432,15.5140,15.5107,15.5123,-3.6054,12.6668,0.1000,7.8141,-444092.3000,513556.6397
4979.0000,15.6958,22.0745,0.0000,352445.5000,-352445.5000,16.7925,0.0000,60696.4774,60696.4774,820.1196,413141.9774,0.0000,-413141.9774,15.6957,21.3660,0.0000,105843.8000,-105843.8000,5.6536,0.0000,17802.9687,17802.9687,276.1129,123646.7687,0.0000,-123646.7687,21.8278,15.6985,18.7632,7.8614,530647.2994,22.0745,21.9319,22.0032,16.7859,3.7130,21.5904,21.5408,21.5656,14.3011,9.3666,22.0745,22.0334,22.0540,17.1292,-13.0795,15.6957,15.6941,15.6949,-3.5106,-3.7130,15.6985,15.6957,15.6971,-2.7157,-9.3666,15.6985,15.6963,15.6974,-2.5995,13.0795,0.1000,7.8141,-458289.3000,530647.2994
4980.0000,15.8633,22.2377,0.0000,365791.6000,-365791.6000,17.4507,0.0000,63256.7692,63256.7692,852.2619,429048.3692,0.0000,-429048.3692,15.8637,21.5314,0.0000,108622.2000,-108622.2000,5.8069,0.0000,18320.3773,18320.3773,283.6008,126942.5773,0.0000,-126942.5773,21.9931,15.8680,18.9306,8.1401,549456.9506,22.2377,22.0971,22.1674,17.7630,3.8812,21.7580,21.7077,21.7329,15.4565,9.6882,22.2377,22.1969,22.2173,18.0770,-13.5694,15.8637,15.8583,15.8610,-2.5283,-3.8812,15.8680,15.8637,15.8658,-1.7640,-9.6882,15.8680,15.8647,15.8663,-1.6567,13.5694,0.1000,7.8141,-474413.8000,549456.9506
4981.0000,16.0558,22.4275,0.0000,376774.8000,-376774.8000,17.9954,0.0000,65468.9718,65468.9718,878.8646,442243.7718,0.0000,-442243.7718,16.0578,21.7238,0.0000,122746.2000,-122746.2000,6.5671,0.0000,20768.8584,20768.8584,320.7247,143515.0584,0.0000,-143515.0584,22.1698,16.0666,19.1182,8.5660,578202.7739,22.4275,22.2731,22.3503,19.0215,3.8094,21.9255,21.8755,21.9005,16.6230,10.3765,22.4275,22.3851,22.4063,19.3961,-14.1859,16.0578,16.0405,16.0491,-1.2168,-3.8094,16.0666,16.0578,16.0622,-0.4076,-10.3765,16.0666,16.0600,16.0633,-0.3030,14.1859,0.1000,7.8141,-499521.0000,578202.7739
4982.0000,16.2324,22.5997,0.0000,390038.1000,-390038.1000,18.6537,0.0000,68073.0832,68073.0832,911.0154,458111.1832,0.0000,-458111.1832,16.2351,21.8984,0.0000,130255.5000,-130255.5000,6.9751,0.0000,22104.5610,22104.5610,340.6534,152360.0610,0.0000,-152360.0610,22.3394,16.2453,19.2924,8.9246,602407.9791,22.5997,22.4429,22.5213,20.1148,3.8929,22.0935,22.0430,22.0683,17.7779,10.8680,22.5997,22.5577,22.5787,20.4829,-14.7608,16.2351,16.2125,16.2238,-0.0954,-3.8929,16.2453,16.2351,16.2402,0.6946,-10.8680,16.2453,16.2376,16.2415,0.7926,14.7608,0.1000,7.8141,-520293.6000,602407.9791
4983.0000,16.3685,22.7312,0.0000,399073.4000,-399073.4000,19.1092,0.0000,69887.8851,69887.8851,933.2637,468961.2851,0.0000,-468961.2851,16.3711,22.0316,0.0000,132704.1000,-132704.1000,7.1122,0.0000,22571.5340,22571.5340,347.3468,155275.6340,0.0000,-155275.6340,22.4738,16.3805,19.4271,9.1296,616251.1224,22.7312,22.5792,22.6552,20.7659,3.9990,22.2287,22.1791,22.2039,18.5271,11.1112,22.7312,22.6905,22.7108,21.0956,-15.1102,16.3711,16.3497,16.3604,0.5731,-3.9990,16.3805,16.3711,16.3758,1.3011,-11.1112,16.3805,16.3734,16.3770,1.3909,15.1102,0.1000,7.8141,-531777.5000,616251.1224
4984.0000,16.5011,22.8609,0.0000,405879.1000,-405879.1000,19.4536,0.0000,71316.9049,71316.9049,950.0811,477196.0049,0.0000,-477196.0049,16.5042,22.1628,0.0000,140124.2000,-140124.2000,7.5147,0.0000,23887.2739,23887.2739,367.0055,164011.4739,0.0000,-164011.4739,22.5992,16.5147,19.5569,9.3761,632889.6460,22.8609,22.7048,22.7829,21.4110,3.9796,22.3505,22.3017,22.3261,19.1612,11.4943,22.8609,22.8201,22.8405,21.7562,-15.4739,16.5042,16.4790,16.4916,1.2473,-3.9796,16.5147,16.5042,16.5094,1.9691,-11.4943,16.5147,16.5068,16.5107,2.0546,15.4739,0.1000,7.8141,-546003.3000,632889.6460
4985.0000,16.6068,22.9633,0.0000,421312.5000,-421312.5000,20.2120,0.0000,74226.0939,74226.0939,987.1235,495538.5939,0.0000,-495538.5939,16.6096,22.2662,0.0000,134340.0000,-134340.0000,7.2091,0.0000,22942.3286,22942.3286,352.0801,157282.3286,0.0000,-157282.3286,22.7133,16.6196,19.6665,9.5480,644491.7226,22.9633,22.8195,22.8914,21.8653,4.3343,22.4739,22.4238,22.4489,19.8429,11.5434,22.9633,22.9238,22.9435,22.1316,-15.8777,16.6096,16.5869,16.5983,1.6645,-4.3343,16.6196,16.6096,16.6146,2.3330,-11.5434,16.6196,16.6122,16.6159,2.4138,15.8777,0.1000,7.8141,-555652.5000,644491.7226
4986.0000,16.2623,22.6058,0.0000,329254.0000,-329254.0000,15.8074,0.0000,57507.4464,57507.4464,772.0060,386761.4464,0.0000,-386761.4464,16.2536,21.9023,0.0000,106901.4000,-106901.4000,5.7396,0.0000,18146.9429,18146.9429,280.3111,125048.3429,0.0000,-125048.3429,22.3832,16.2235,19.3033,7.5838,511907.8428,22.6058,22.5239,22.5648,17.1257,3.3559,22.1316,22.1074,22.1195,15.0833,9.0955,22.6058,22.5846,22.5952,17.1311,-12.4514,16.2536,16.3237,16.2887,-2.8755,-3.3559,16.2235,16.2536,16.2386,-3.0338,-9.0955,16.2235,16.2457,16.2346,-3.0207,12.4514,0.1000,7.8141,-436155.4000,511907.8428
4987.0000,16.0478,22.4016,0.0000,310457.9000,-310457.9000,14.8691,0.0000,53934.8350,53934.8350,726.1807,364392.7350,0.0000,-364392.7350,16.0378,21.6931,0.0000,93429.0000,-93429.0000,5.0077,0.0000,15803.0990,15803.0990,244.5675,109232.0990,0.0000,-109232.0990,22.1835,16.0072,19.0954,7.0149,473503.3787,22.4016,22.3176,22.3596,14.7605,3.2871,21.9406,21.9124,21.9265,12.8923,8.2948,22.4016,22.3777,22.3896,14.8049,-11.5819,16.0378,16.1137,16.0758,-5.3710,-3.2871,16.0072,16.0378,16.0225,-5.4552,-8.2948,16.0072,16.0291,16.0181,-5.4398,11.5819,0.1000,7.8141,-403886.9000,473503.3787
4988.0000,15.5886,21.9411,0.0000,231045.2000,-231045.2000,11.0492,0.0000,39684.2363,39684.2363,539.6242,270729.4363,0.0000,-270729.4363,15.5664,21.2211,0.0000,62241.0000,-62241.0000,3.3327,0.0000,10447.0907,10447.0907,162.7618,72688.0907,0.0000,-72688.0907,21.7697,15.4732,18.6215,5.1744,349270.1915,21.9411,21.9268,21.9340,9.9380,2.5722,21.5285,21.5267,21.5276,8.3920,5.9048,21.9411,21.9389,21.9400,9.7125,-8.4770,15.5664,15.7521,15.6592,-10.0877,-2.5722,15.4732,15.5664,15.5198,-11.1591,-5.9048,15.4732,15.5390,15.5061,-11.2539,8.4770,0.1000,7.8141,-293286.2000,349270.1915
4989.0000,15.2877,21.6535,0.0000,216512.4000,-216512.4000,10.3215,0.0000,36913.9452,36913.9452,504.0836,253426.3452,0.0000,-253426.3452,15.2657,20.9290,0.0000,45645.1000,-45645.1000,2.4387,0.0000,7624.8016,7624.8016,119.1041,53269.9016,0.0000,-53269.9016,21.5054,15.1642,18.3348,4.6235,312086.9580,21.6535,21.6376,21.6456,7.3802,2.6276,21.2965,21.2877,21.2921,6.4274,5.0663,21.6535,21.6487,21.6511,7.2080,-7.6939,15.2657,15.4516,15.3586,-12.8162,-2.6276,15.1642,15.2657,15.2150,-13.7368,-5.0663,15.1642,15.2317,15.1980,-13.8520,7.6939,0.1000,7.8141,-262157.5000,312086.9580
4990.0000,14.9961,21.3684,0.0000,186106.2000,-186106.2000,8.8537,0.0000,31504.7742,31504.7742,432.4027,217610.9742,0.0000,-217610.9742,14.9728,20.6400,0.0000,33029.5000,-33029.5000,1.7623,0.0000,5492.1347,5492.1347,86.0691,38521.6347,0.0000,-38521.6347,21.2509,14.8303,18.0406,3.8948,262898.5604,21.3684,21.3733,21.3709,5.0511,2.3638,21.0601,21.0610,21.0605,4.4965,4.1261,21.3684,21.3716,21.3700,4.8335,-6.4899,14.9728,15.1985,15.0857,-15.1132,-2.3638,14.8303,14.9728,14.9016,-16.4122,-4.1261,14.8303,14.9224,14.8763,-16.6105,6.4899,0.1000,7.8141,-219135.7000,262898.5604
4991.0000,14.7610,21.1407,0.0000,171171.8000,-171171.8000,8.1272,0.0000,28811.8116,28811.8116,396.9188,199983.6116,0.0000,-199983.6116,14.7390,20.4106,0.0000,24097.5000,-24097.5000,1.2841,0.0000,3992.4942,3992.4942,62.7127,28089.9942,0.0000,-28089.9942,21.0483,14.5709,17.8096,3.4833,235124.1816,21.1407,21.1530,21.1469,3.4034,2.2810,20.8856,20.8869,20.8863,3.3046,3.5651,21.1407,21.1467,21.1437,3.1913,-5.8462,14.7390,14.9811,14.8600,-16.7806,-2.2810,14.5709,14.7390,14.6550,-18.1832,-3.5651,14.5709,14.6751,14.6230,-18.4370,5.8462,0.1000,7.8141,-195269.3000,235124.1816
4992.0000,14.5434,20.9284,0.0000,154091.0000,-154091.0000,7.3046,0.0000,25800.9326,25800.9326,356.7464,179891.9326,0.0000,-179891.9326,14.5252,20.1999,0.0000,15910.7000,-15910.7000,0.8470,0.0000,2627.5365,2627.5365,41.3648,18538.2365,0.0000,-18538.2365,20.8688,14.3126,17.5907,3.0538,206131.6883,20.9284,20.9544,20.9414,1.9528,2.1526,20.7413,20.7451,20.7432,2.4303,2.9995,20.9284,20.9408,20.9346,1.7222,-5.1521,14.5252,14.7926,14.6589,-18.1768,-2.1526,14.3126,14.5252,14.4189,-19.8715,-2.9995,14.3126,14.4393,14.3759,-20.2309,5.1521,0.1000,7.8141,-170001.7000,206131.6883
4993.0000,14.3997,20.7908,0.0000,147185.8000,-147185.8000,6.9671,0.0000,24559.8096,24559.8096,340.2638,171745.6096,0.0000,-171745.6096,14.3792,20.0574,0.0000,15805.0000,-15805.0000,0.8406,0.0000,2604.3598,2604.3598,41.0524,18409.3598,0.0000,-18409.3598,20.7275,14.1691,17.4483,2.9260,197502.1255,20.7908,20.8105,20.8007,1.2645,2.0422,20.5909,20.6040,20.5975,1.4572,2.8828,20.7908,20.7998,20.7953,1.0759,-4.9250,14.3792,14.6550,14.5171,-18.8857,-2.0422,14.1691,14.3792,14.2742,-20.4645,-2.8828,14.1691,14.2938,14.2315,-20.7831,4.9250,0.1000,7.8141,-162990.8000,197502.1255
4994.0000,14.2552,20.6494,0.0000,135897.6000,-135897.6000,6.4266,0.0000,22598.0095,22598.0095,313.8671,158495.6095,0.0000,-158495.6095,14.2410,19.9210,0.0000,10234.2000,-10234.2000,0.5440,0.0000,1682.9297,1682.9297,26.5662,11917.1297,0.0000,-11917.1297,20.6114,13.9860,17.2987,2.6389,178128.8678,20.6494,20.6788,20.6641,0.5054,1.9609,20.5143,20.5182,20.5162,1.2489,2.5049,20.6494,20.6637,20.6566,0.3037,-4.4658,14.2410,14.5339,14.3875,-19.5634,-1.9609,13.9860,14.2410,14.1135,-21.4186,-2.5049,13.9860,14.1329,14.0594,-21.8528,4.4658,0.1000,7.8141,-146131.8000,178128.8678
4995.0000,14.1329,20.5305,0.0000,125529.1000,-125529.1000,5.9306,0.0000,20813.0609,20813.0609,289.6424,146342.1609,0.0000,-146342.1609,14.1206,19.8026,0.0000,8076.9000,-8076.9000,0.4290,0.0000,1325.8215,1325.8215,20.9541,9402.7215,0.0000,-9402.7215,20.5060,13.8366,17.1713,2.4236,163595.8864,20.5305,20.5644,20.5475,-0.0665,1.8339,20.4200,20.4315,20.4258,0.8001,2.2629,20.5305,20.5471,20.5388,-0.2664,-4.0968,14.1206,14.4353,14.2780,-20.0650,-1.8339,13.8366,14.1206,13.9786,-22.0947,-2.2629,13.8366,13.9975,13.9170,-22.5818,4.0968,0.1000,7.8141,-133606.0000,163595.8864
4996.0000,14.1261,20.5287,0.0000,148904.4000,-148904.4000,7.0293,0.0000,24684.7431,24684.7431,343.3000,173589.1431,0.0000,-173589.1431,14.1083,19.7929,0.0000,11204.8000,-11204.8000,0.5949,0.0000,1838.9306,1838.9306,29.0544,13043.7306,0.0000,-13043.7306,20.4717,13.9180,17.1949,2.8551,192721.9988,20.5287,20.5277,20.5282,0.4734,2.1448,20.3681,20.3718,20.3699,0.7305,2.7397,20.5287,20.5278,20.5282,0.3920,-4.8845,14.1083,14.3589,14.2336,-19.8507,-2.1448,13.9180,14.1083,14.0131,-20.7936,-2.7397,13.9180,14.0238,13.9709,-21.0099,4.8845,0.1000,7.8141,-160109.2000,192721.9988
4997.0000,14.1219,20.5247,0.0000,156603.6000,-156603.6000,7.3924,0.0000,25958.4941,25958.4941,361.0343,182562.0941,0.0000,-182562.0941,14.1100,19.7950,0.0000,9606.5000,-9606.5000,0.5100,0.0000,1576.6592,1576.6592,24.9086,11183.1592,0.0000,-11183.1592,20.4677,13.9236,17.1957,2.9550,199462.9712,20.5247,20.5160,20.5204,0.9250,2.2941,20.3849,20.3710,20.3780,1.3396,2.8042,20.5247,20.5209,20.5228,0.8645,-5.0983,14.1100,14.3323,14.2212,-19.4166,-2.2941,13.9236,14.1100,14.0168,-20.2385,-2.8042,13.9236,14.0272,13.9754,-20.4613,5.0983,0.1000,7.8141,-166210.1000,199462.9712
4998.0000,14.3338,20.7415,0.0000,241516.7000,-241516.7000,11.4004,0.0000,40236.6385,40236.6385,556.7778,281753.3385,0.0000,-281753.3385,14.3270,20.0144,0.0000,3851.5000,-3851.5000,0.2045,0.0000,634.1577,634.1577,9.9866,4485.6577,0.0000,-4485.6577,20.6729,14.2541,17.4635,4.2564,287307.8240,20.7415,20.6888,20.7151,3.6861,3.7320,20.6538,20.5911,20.6224,4.6260,3.9365,20.7415,20.7149,20.7282,3.7484,-7.6684,14.3270,14.4244,14.3757,-17.1150,-3.7320,14.2541,14.3270,14.2905,-16.5457,-3.9365,14.2541,14.2898,14.2719,-16.4972,7.6684,0.1000,7.8141,-245368.2000,287307.8240
4999.0000,14.5863,20.9905,0.0000,290575.9000,-290575.9000,13.7354,0.0000,48704.1720,48704.1720,670.8165,339280.0720,0.0000,-339280.0720,14.5829,20.2683,0.0000,6226.7000,-6226.7000,0.3309,0.0000,1029.1940,1029.1940,16.1599,7255.8940,0.0000,-7255.8940,20.9098,14.5391,17.7245,5.1205,345633.0175,20.9905,20.9244,20.9574,6.5305,4.4682,20.8792,20.8164,20.8478,7.1107,4.7991,20.9905,20.9582,20.9743,6.6161,-9.2673,14.5829,14.6384,14.6107,-14.2631,-4.4682,14.5391,14.5829,14.5610,-13.5215,-4.7991,14.5391,14.5611,14.5501,-13.4265,9.2673,0.1000,7.8141,-296802.6000,345633.0175
5000.0000,14.9307,21.3318,0.0000,310839.4000,-310839.4000,14.7180,0.0000,52536.5488,52536.5488,718.8036,363375.9488,0.0000,-363375.9488,14.9269,20.6104,0.0000,46595.1000,-46595.1000,2.4787,0.0000,7742.2970,7742.2970,121.0575,54337.3970,0.0000,-54337.3970,21.1614,14.9170,18.0392,6.1360,414179.8302,21.3318,21.2274,21.2796,9.9869,4.0798,20.9942,20.9521,20.9731,8.1330,6.5585,21.3318,21.2904,21.3111,10.2315,-10.6382,14.9269,14.9528,14.9398,-10.6582,-4.0798,14.9170,14.9269,14.9219,-9.7275,-6.5585,14.9170,14.9223,14.9196,-9.5655,10.6382,0.1000,7.8141,-357434.5000,414179.8302
5001.0000,15.1844,21.5765,0.0000,323603.9000,-323603.9000,15.3579,0.0000,55033.1393,55033.1393,750.0527,378637.0393,0.0000,-378637.0393,15.1813,20.8596,0.0000,63908.4000,-63908.4000,3.4048,0.0000,10661.3834,10661.3834,166.2853,74569.7834,0.0000,-74569.7834,21.3801,15.1725,18.2763,6.6552,449229.2751,21.5765,21.4663,21.5214,12.0988,3.9843,21.1867,21.1385,21.1626,9.9616,7.3892,21.5765,21.5371,21.5568,12.3512,-11.3735,15.1813,15.2031,15.1922,-8.3938,-3.9843,15.1725,15.1813,15.1769,-7.6043,-7.3892,15.1725,15.1779,15.1752,-7.4725,11.3735,0.1000,7.8141,-387512.3000,449229.2751
5002.0000,15.4040,21.7901,0.0000,335930.7000,-335930.7000,15.9702,0.0000,57437.7580,57437.7580,779.9607,393368.4580,0.0000,-393368.4580,15.4017,21.0765,0.0000,77636.0000,-77636.0000,4.1408,0.0000,12996.7674,12996.7674,202.2298,90632.7674,0.0000,-90632.7674,21.5770,15.3970,18.4870,7.1017,479367.4192,21.7901,21.6721,21.7311,13.7589,3.9431,21.3670,21.3185,21.3427,11.5234,8.0839,21.7901,21.7507,21.7704,14.0297,-12.0271,15.4017,15.4168,15.4092,-6.6464,-3.9431,15.3970,15.4017,15.3993,-5.9002,-8.0839,15.3970,15.3999,15.3984,-5.7816,12.0271,0.1000,7.8141,-413566.7000,479367.4192
5003.0000,15.5976,21.9786,0.0000,345969.1000,-345969.1000,16.4721,0.0000,59436.7449,59436.7449,804.4686,405405.8449,0.0000,-405405.8449,15.5960,21.2678,0.0000,89041.5000,-89041.5000,4.7538,0.0000,14952.6667,14952.6667,232.1677,103994.1667,0.0000,-103994.1667,21.7533,15.5942,18.6738,7.4702,504236.9897,21.9786,21.8538,21.9162,15.1046,3.9061,21.5321,21.4838,21.5079,12.8279,8.6599,21.9786,21.9391,21.9589,15.3910,-12.5660,15.5960,15.6053,15.6007,-5.2331,-3.9061,15.5942,15.5960,15.5951,-4.5192,-8.6599,15.5942,15.5952,15.5947,-4.4112,12.5660,0.1000,7.8141,-435010.6000,504236.9897
5004.0000,15.7262,22.1018,0.0000,354435.1000,-354435.1000,16.8975,0.0000,61085.0343,61085.0343,825.2458,415520.1343,0.0000,-415520.1343,15.7243,21.3928,0.0000,87889.6000,-87889.6000,4.6964,0.0000,14789.9313,14789.9313,229.3658,102679.5313,0.0000,-102679.5313,21.8837,15.7202,18.8019,7.6051,513343.6188,22.1018,21.9851,22.0434,15.7604,4.0670,21.6677,21.6190,21.6433,13.7407,8.7634,22.1018,22.0645,22.0831,15.9885,-12.8305,15.7243,15.7368,15.7306,-4.5581,-4.0670,15.7202,15.7243,15.7223,-3.9461,-8.7634,15.7202,15.7229,15.7215,-3.8550,12.8305,0.1000,7.8141,-442324.7000,513343.6188
5005.0000,15.8574,22.2304,0.0000,360273.0000,-360273.0000,17.1910,0.0000,62293.3685,62293.3685,839.5795,422566.3685,0.0000,-422566.3685,15.8561,21.5230,0.0000,95688.1000,-95688.1000,5.1161,0.0000,16136.8921,16136.8921,249.8640,111824.9921,0.0000,-111824.9921,22.0042,15.8546,18.9294,7.8386,529102.3536,22.2304,22.1079,22.1692,16.4966,4.0249,21.7805,21.7332,21.7569,14.4134,9.1411,22.2304,22.1924,22.2114,16.7469,-13.1660,15.8561,15.8638,15.8599,-3.7876,-4.0249,15.8546,15.8561,15.8554,-3.1751,-9.1411,15.8546,15.8554,15.8550,-3.0877,13.1660,0.1000,7.8141,-455961.1000,529102.3536
5006.0000,15.9875,22.3577,0.0000,370361.8000,-370361.8000,17.6884,0.0000,64245.1094,64245.1094,863.8707,434606.9094,0.0000,-434606.9094,15.9868,21.6520,0.0000,101283.1000,-101283.1000,5.4186,0.0000,17117.1652,17117.1652,264.6343,118400.2652,0.0000,-118400.2652,22.1277,15.9875,19.0576,8.1073,547241.6161,22.3577,22.2323,22.2950,17.2700,4.0899,21.9016,21.8535,21.8776,15.2128,9.5085,22.3577,22.3195,22.3386,17.5240,-13.5984,15.9868,15.9895,15.9882,-2.9966,-4.0899,15.9875,15.9868,15.9871,-2.3852,-9.5085,15.9875,15.9868,15.9872,-2.3017,13.5984,0.1000,7.8141,-471644.9000,547241.6161
5007.0000,16.1075,22.4748,0.0000,378546.1000,-378546.1000,18.0955,0.0000,65861.4723,65861.4723,883.7546,444407.5723,0.0000,-444407.5723,16.1072,21.7707,0.0000,106764.5000,-106764.5000,5.7153,0.0000,18079.5392,18079.5392,279.1255,124844.0392,0.0000,-124844.0392,22.2417,16.1091,19.1754,8.3437,563201.2342,22.4748,22.3475,22.4112,17.9385,4.1267,22.0125,21.9648,21.9887,15.8920,9.8420,22.4748,22.4367,22.4558,18.1929,-13.9688,16.1072,16.1068,16.1070,-2.3053,-4.1267,16.1091,16.1072,16.1082,-1.7088,-9.8420,16.1091,16.1076,16.1084,-1.6299,13.9688,0.1000,7.8141,-485310.6000,563201.2342
5008.0000,16.2176,22.5822,0.0000,385529.1000,-385529.1000,18.4446,0.0000,67261.1844,67261.1844,900.8063,452790.2844,0.0000,-452790.2844,16.2177,21.8795,0.0000,111894.9000,-111894.9000,5.9933,0.0000,18983.2117,18983.2117,292.7033,130878.1117,0.0000,-130878.1117,22.3462,16.2205,19.2833,8.5539,577386.5921,22.5822,22.4533,22.5178,18.5130,4.1504,22.1142,22.0669,22.0906,16.4724,10.1437,22.5822,22.5443,22.5633,18.7682,-14.2942,16.2177,16.2147,16.2162,-1.7094,-4.1504,16.2205,16.2177,16.2191,-1.1281,-10.1437,16.2205,16.2184,16.2194,-1.0535,14.2942,0.1000,7.8141,-497424.0000,577386.5921
5009.0000,16.2582,22.6190,0.0000,388912.8000,-388912.8000,18.6208,0.0000,67920.5603,67920.5603,909.4084,456833.3603,0.0000,-456833.3603,16.2573,21.9166,0.0000,103578.0000,-103578.0000,5.5507,0.0000,17583.8653,17583.8653,271.0883,121161.8653,0.0000,-121161.8653,22.3973,16.2556,19.3264,8.4828,572586.9270,22.6190,22.5045,22.5617,18.3582,4.3567,22.1751,22.1285,22.1518,16.5816,9.9074,22.6190,22.5839,22.6014,18.5339,-14.2641,16.2573,16.2632,16.2603,-1.8742,-4.3567,16.2556,16.2573,16.2564,-1.4052,-9.9074,16.2556,16.2567,16.2561,-1.3434,14.2641,0.1000,7.8141,-492490.8000,572586.9270
5010.0000,15.8590,22.2085,0.0000,294958.1000,-294958.1000,14.1263,0.0000,51001.9998,51001.9998,689.9062,345960.0998,0.0000,-345960.0998,15.8468,21.4994,0.0000,71600.5000,-71600.5000,3.8378,0.0000,12072.9044,12072.9044,187.4307,83673.4044,0.0000,-83673.4044,22.0341,15.7896,18.9118,6.4099,432667.9175,22.2085,22.1648,22.1866,13.2834,3.4295,21.8134,21.7959,21.8047,11.8499,7.2673,22.2085,22.1959,22.2022,13.1726,-10.6968,15.8468,15.9526,15.8997,-6.7798,-3.4295,15.7896,15.8468,15.8182,-7.2596,-7.2673,15.7896,15.8290,15.8093,-7.3044,10.6968,0.1000,7.8141,-366558.6000,432667.9175
