Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
7113.0000,9.9323,16.4193,0.0000,195161.6000,-195161.6000,8.9779,0.0000,29467.3289,29467.3289,438.4655,224628.9289,0.0000,-224628.9289,9.9125,15.6412,0.0000,11466.6000,-11466.6000,0.5998,0.0000,1786.0572,1786.0572,29.2930,13252.6572,0.0000,-13252.6572,16.4075,9.6776,13.0426,3.6832,248613.0802,16.4193,16.4592,16.4393,-2.9584,2.7927,16.3146,16.3531,16.3338,-5.0973,3.3925,16.4193,16.4374,16.4284,-2.9571,-6.1852,9.9125,10.2320,10.0723,-32.2124,-2.7927,9.6776,9.9125,9.7951,-29.9893,-3.3925,9.6776,9.7970,9.7373,-27.8682,6.1852,0.1000,7.8141,-206628.2000,248613.0802
7114.0000,9.9168,16.4064,0.0000,210023.1000,-210023.1000,9.6573,0.0000,31701.1435,31701.1435,471.6476,241724.2435,0.0000,-241724.2435,9.8955,15.6246,0.0000,18292.8000,-18292.8000,0.9567,0.0000,2848.8271,2848.8271,46.7259,21141.6271,0.0000,-21141.6271,16.3725,9.6977,13.0351,4.0482,273256.0817,16.4064,16.4403,16.4233,-3.4789,2.9002,16.2380,16.2881,16.2631,-6.0443,3.8569,16.4064,16.4207,16.4135,-3.4434,-6.7571,9.8955,10.1825,10.0390,-31.4455,-2.9002,9.6977,9.8955,9.7966,-29.4449,-3.8569,9.6977,9.8028,9.7503,-27.6391,6.7571,0.1000,7.8141,-228315.9000,273256.0817
7115.0000,9.9387,16.4292,0.0000,224306.7000,-224306.7000,10.3132,0.0000,33872.3739,33872.3739,503.6780,258179.0739,0.0000,-258179.0739,9.9115,15.6411,0.0000,32107.2000,-32107.2000,1.6792,0.0000,5001.0187,5001.0187,82.0083,37108.2187,0.0000,-37108.2187,16.3507,9.7524,13.0515,4.5215,305203.5748,16.4292,16.4571,16.4432,-3.4893,2.8780,16.1564,16.2055,16.1809,-6.9808,4.5572,16.4292,16.4397,16.4345,-3.4319,-7.4352,9.9115,10.1851,10.0483,-30.5630,-2.8780,9.7524,9.9115,9.8319,-28.6741,-4.5572,9.7524,9.8433,9.7979,-27.0418,7.4352,0.1000,7.8141,-256413.9000,305203.5748
7116.0000,9.9076,16.3967,0.0000,236163.6000,-236163.6000,10.8597,0.0000,35640.0473,35640.0473,530.3712,271803.6473,0.0000,-271803.6473,9.8798,15.6089,0.0000,36168.6000,-36168.6000,1.8917,0.0000,5631.8240,5631.8240,92.3864,41800.4240,0.0000,-41800.4240,16.3153,9.7232,13.0193,4.8032,324213.1976,16.3967,16.4366,16.4166,-4.0618,2.9893,16.1158,16.1594,16.1376,-7.3440,4.8810,16.3967,16.4120,16.4044,-4.0453,-7.8704,9.8798,10.1499,10.0148,-30.4699,-2.9893,9.7232,9.8798,9.8015,-28.8642,-4.8810,9.7232,9.8156,9.7694,-27.4575,7.8704,0.1000,7.8141,-272332.2000,324213.1976
7117.0000,9.9132,16.4037,0.0000,249899.3000,-249899.3000,11.4892,0.0000,37717.3082,37717.3082,561.1151,287616.6082,0.0000,-287616.6082,9.8839,15.6136,0.0000,45987.5000,-45987.5000,2.4050,0.0000,7161.0249,7161.0249,117.4559,53148.5249,0.0000,-53148.5249,16.2980,9.7495,13.0238,5.1990,350932.6825,16.4037,16.4384,16.4210,-4.1501,3.0281,16.0733,16.1143,16.0938,-7.7233,5.4331,16.4037,16.4159,16.4098,-4.1126,-8.4611,9.8839,10.1416,10.0128,-30.0584,-3.0281,9.7495,9.8839,9.8167,-28.4659,-5.4331,9.7495,9.8315,9.7905,-27.1712,8.4611,0.1000,7.8141,-295886.8000,350932.6825
7118.0000,9.8442,16.3332,0.0000,259369.0000,-259369.0000,11.9250,0.0000,39091.1258,39091.1258,582.3975,298460.1258,0.0000,-298460.1258,9.8173,15.5463,0.0000,40957.8000,-40957.8000,2.1420,0.0000,6373.5588,6373.5588,104.6109,47331.3588,0.0000,-47331.3588,16.2521,9.6700,12.9611,5.2906,357116.0622,16.3332,16.3833,16.3582,-5.0494,3.2610,16.0515,16.0912,16.0714,-7.8346,5.4030,16.3332,16.3523,16.3428,-5.0608,-8.6640,9.8173,10.0712,9.9442,-30.5621,-3.2610,9.6700,9.8173,9.7437,-29.2220,-5.4030,9.6700,9.7587,9.7144,-28.1156,8.6640,0.1000,7.8141,-300326.8000,357116.0622
7119.0000,9.7460,16.2359,0.0000,260689.6000,-260689.6000,11.9808,0.0000,39211.3229,39211.3229,585.1239,299900.9229,0.0000,-299900.9229,9.7227,15.4521,0.0000,32209.5000,-32209.5000,1.6841,0.0000,5007.5053,5007.5053,82.2503,37217.0053,0.0000,-37217.0053,16.1863,9.5592,12.8727,5.1746,349287.7862,16.2359,16.2963,16.2661,-6.1535,3.4322,16.0184,16.0625,16.0405,-8.0783,5.1164,16.2359,16.2604,16.2481,-6.1847,-8.5486,9.7227,9.9738,9.8482,-31.3282,-3.4322,9.5592,9.7227,9.6409,-30.2055,-5.1164,9.5592,9.6545,9.6068,-29.2673,8.5486,0.1000,7.8141,-292899.1000,349287.7862
7120.0000,9.6836,16.1762,0.0000,261352.8000,-261352.8000,12.0043,0.0000,39261.1277,39261.1277,586.2728,300613.9277,0.0000,-300613.9277,9.6628,15.3935,0.0000,27730.8000,-27730.8000,1.4495,0.0000,4308.6809,4308.6809,70.7936,32039.4809,0.0000,-32039.4809,16.1395,9.4969,12.8182,5.1066,344696.1153,16.1762,16.2348,16.2055,-6.7383,3.5183,15.9893,16.0354,16.0124,-8.2797,4.9678,16.1762,16.2005,16.1883,-6.7499,-8.4861,9.6628,9.9054,9.7841,-31.6327,-3.5183,9.4969,9.6628,9.5799,-30.5692,-4.9678,9.4969,9.5916,9.5443,-29.7303,8.4861,0.1000,7.8141,-289083.6000,344696.1153
7121.0000,9.6381,16.1323,0.0000,264186.7000,-264186.7000,12.1301,0.0000,39650.1766,39650.1766,592.4122,303836.8766,0.0000,-303836.8766,9.6207,15.3520,0.0000,22727.7000,-22727.7000,1.1878,0.0000,3529.8685,3529.8685,58.0110,26257.5685,0.0000,-26257.5685,16.1101,9.4511,12.7806,5.0675,342053.9181,16.1323,16.1892,16.1608,-7.1123,3.6474,15.9836,16.0283,16.0059,-8.2191,4.8352,16.1323,16.1567,16.1445,-7.1093,-8.4826,9.6207,9.8532,9.7369,-31.7608,-3.6474,9.4511,9.6207,9.5359,-30.7498,-4.8352,9.4511,9.5456,9.4983,-30.0016,8.4826,0.1000,7.8141,-286914.4000,342053.9181
7122.0000,9.2538,15.7431,0.0000,169598.7000,-169598.7000,7.7850,0.0000,25257.9033,25257.9033,380.2065,194856.6033,0.0000,-194856.6033,9.2637,14.9931,0.0000,2045.8000,-2045.8000,0.1069,0.0000,316.6561,316.6561,5.2211,2362.4561,0.0000,-2362.4561,15.8851,8.8125,12.3488,3.1894,215283.3220,15.7431,15.9205,15.8318,-10.9228,2.5594,15.8833,15.9847,15.9340,-8.9903,2.6663,15.7431,15.8342,15.7887,-11.2431,-5.2256,9.2637,9.6693,9.4665,-34.6265,-2.5594,8.8125,9.2637,9.0381,-36.4426,-2.6663,8.8125,9.0503,8.9314,-36.5844,5.2256,0.1000,7.8141,-171644.5000,215283.3220
7123.0000,9.2832,15.7877,0.0000,164396.9000,-164396.9000,7.5293,0.0000,24497.6078,24497.6078,367.7184,188894.5078,0.0000,-188894.5078,9.2811,9.2811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8853,8.9415,12.4134,2.9875,201652.9109,15.7877,15.8905,15.8391,-10.0897,2.5098,15.8905,15.9806,15.9355,-8.7592,2.5098,15.7877,15.8377,15.8127,-10.1528,-5.0195,9.2811,9.6333,9.4572,-33.9085,-2.5098,8.9415,9.2811,9.1113,-34.3372,-2.5098,8.9415,9.1082,9.0248,-34.1437,5.0195,0.1000,7.8141,-164396.9000,201652.9109
7124.0000,9.2317,15.7321,16.3000,94653.3000,-94637.0000,4.3368,3.6313,14090.2836,14093.9149,211.7999,108743.5836,12.6687,-108730.9149,9.2747,9.2747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9011,8.5549,12.2280,1.8204,122878.8939,15.7321,15.9155,15.8238,-9.9183,1.4456,15.9155,16.0448,15.9801,-8.1024,1.4456,15.7321,15.8292,15.7807,-10.1900,-2.8912,9.2747,9.8214,9.5480,-32.3019,-1.4456,8.5549,9.2747,8.9148,-36.2000,-1.4456,8.5549,8.9369,8.7459,-37.0176,2.8912,0.1000,7.8141,-94637.0000,122878.8939
7125.0000,9.3067,15.7974,103.8000,86803.8000,-86700.0000,3.9810,23.0932,12941.1303,12964.2235,194.4275,99744.9303,80.7068,-99664.2235,9.3216,9.3216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9466,8.6848,12.3157,1.6519,111504.3742,15.7974,15.9537,15.8755,-9.0378,1.3270,15.9537,16.0870,16.0203,-7.6243,1.3270,15.7974,15.8765,15.8369,-9.2207,-2.6540,9.3216,9.9075,9.6146,-31.3201,-1.3270,8.6848,9.3216,9.0032,-34.3634,-1.3270,8.6848,9.0062,8.8455,-34.8945,2.6540,0.1000,7.8141,-86700.0000,111504.3742
7126.0000,9.4353,15.8882,285.9000,68478.3000,-68192.4000,3.1537,63.4592,10235.4615,10298.9206,154.0207,78713.7615,222.4408,-78491.3206,16.0386,16.5962,264.1000,234.3000,29.8000,0.0282,52.7595,39.6313,92.3908,1.3760,273.9313,211.3405,-62.5908,16.0318,8.6318,12.3318,1.3216,89206.7641,15.8882,16.0386,15.9634,-7.9092,1.0606,16.0386,16.1657,16.1021,-6.6988,1.0324,15.8882,15.9657,15.9270,-8.0565,-2.0931,9.6446,10.1766,9.9106,-27.6890,-1.0606,8.6318,9.4549,9.0433,-33.5770,-1.0324,8.6318,9.0597,8.8458,-34.5465,2.0931,0.1000,7.8141,-68162.6000,89206.7641
7127.0000,9.6201,16.0459,383.3000,61530.2000,-61146.9000,2.8430,84.7964,9231.3193,9316.1157,138.8486,70761.5193,298.5036,-70463.0157,16.1451,16.1667,1288.9000,890.6000,398.3000,0.1163,257.0919,150.9094,408.0013,5.6823,1041.5094,1031.8081,-9.7013,16.1467,8.6220,12.3843,1.1724,79135.6584,16.0459,16.1451,16.0955,-6.4165,0.9865,16.1451,16.2560,16.2006,-5.6929,0.8701,16.0459,16.0954,16.0707,-6.4203,-1.8566,10.3461,10.6088,10.4774,-21.3385,-0.9865,8.6220,9.5677,9.0949,-32.7704,-0.8701,8.6220,9.0947,8.8584,-34.1047,1.8566,0.1000,7.8141,-60748.6000,79135.6584
7128.0000,9.7678,16.1610,481.4000,56323.0000,-55841.6000,2.6126,106.2174,8475.5367,8581.7541,127.5951,64798.5367,375.1826,-64423.3541,16.2499,14.3809,2466.3000,661.8000,1804.5000,0.1666,491.2081,112.3363,603.5444,8.1361,774.1363,1975.0919,1200.9556,16.2513,8.6132,12.4323,1.0675,72059.2873,16.1610,16.2499,16.2055,-5.3773,0.9264,16.2499,16.3468,16.2984,-4.7951,0.7598,16.1610,16.2083,16.1846,-5.3524,-1.6862,10.5211,10.9319,10.7265,-19.6606,-0.9264,8.6132,9.6749,9.1440,-32.0959,-0.7598,8.6132,9.1282,8.8707,-33.7421,1.6862,0.1000,7.8141,-54037.1000,72059.2873
7129.0000,9.9197,16.2710,606.9000,51526.6000,-50919.7000,2.4016,133.5451,7777.9481,7911.4932,117.2890,59304.5481,473.3549,-58831.1932,16.3434,13.9411,3957.4000,734.5000,3222.9000,0.2494,787.1417,124.8722,912.0139,12.1805,859.3722,3170.2583,2310.8861,16.3471,8.5792,12.4632,0.9553,64480.3385,16.2710,16.3434,16.3072,-4.5018,0.8837,16.3434,16.4346,16.3890,-4.0444,0.6343,16.2710,16.3105,16.2908,-4.4395,-1.5179,10.9821,11.2336,11.1079,-16.2006,-0.8837,8.5792,9.8186,9.1989,-31.4170,-0.6343,8.5792,9.1548,8.8670,-33.6241,1.5179,0.1000,7.8141,-47696.8000,64480.3385
7130.0000,10.0484,16.3498,741.9000,47343.6000,-46601.7000,2.2189,162.8772,7165.5182,7328.3953,108.3687,54509.1182,579.0228,-53930.0953,16.4228,13.3753,4946.8000,490.4000,4456.4000,0.2884,982.8314,83.4844,1066.3158,14.0857,573.8844,3963.9686,3390.0842,16.4264,8.5558,12.4911,0.8682,58604.5611,16.3498,16.4228,16.3863,-3.9346,0.8358,16.4228,16.5125,16.4676,-3.4667,0.5474,16.3498,16.3924,16.3711,-3.8749,-1.3831,11.1372,11.4824,11.3098,-15.1663,-0.8358,8.5558,9.9579,9.2569,-30.7609,-0.5474,8.5558,9.1820,8.8689,-33.4430,1.3831,0.1000,7.8141,-42145.3000,58604.5611
7131.0000,10.1531,16.3710,982.8000,43649.0000,-42666.2000,2.0641,215.3632,6620.6856,6836.0488,100.8079,50269.6856,767.4368,-49502.2488,16.4734,12.7326,6190.2000,121.0000,6069.2000,0.3340,1228.9910,20.6164,1249.6074,16.3139,141.6164,4961.2090,4819.5926,16.4756,8.5475,12.5115,0.7838,52903.1585,16.3710,16.4734,16.4222,-3.8769,0.7994,16.4734,16.5809,16.5272,-3.1211,0.4653,16.3710,16.4368,16.4039,-3.8665,-1.2647,11.2145,11.6289,11.4217,-15.0139,-0.7994,8.5475,10.1248,9.3361,-29.8957,-0.4653,8.5475,9.2204,8.8840,-33.1250,1.2647,0.1000,7.8141,-36597.0000,52903.1585
7132.0000,10.0182,16.3971,512.6000,60317.0000,-59804.4000,2.8061,112.5971,9123.3551,9235.9522,137.0458,69440.3551,400.0029,-69040.3522,16.4852,12.5545,6458.3000,0.0000,6458.3000,0.3414,1282.0068,0.0000,1282.0068,16.6750,0.0000,5176.2932,5176.2932,16.4915,8.7343,12.6129,1.0925,73742.8839,16.3971,16.4852,16.4411,-3.9425,1.0492,16.4852,16.5962,16.5407,-3.3025,0.7077,16.3971,16.4494,16.4232,-3.9281,-1.7569,10.7460,11.4122,11.0791,-20.1045,-1.0492,8.7343,9.8736,9.3039,-30.4556,-0.7077,8.7343,9.1857,8.9600,-32.1149,1.7569,0.1000,7.8141,-53346.1000,73742.8839
7133.0000,9.9553,16.3624,435.6000,67076.6000,-66641.0000,3.1106,95.7907,10132.6342,10228.4250,151.9157,77209.2342,339.8093,-76869.4250,16.4728,12.5415,6820.2000,0.0000,6820.2000,0.3605,1354.0831,0.0000,1354.0831,17.6057,0.0000,5466.1169,5466.1169,16.4773,8.8072,12.6422,1.2053,81357.9888,16.3624,16.4728,16.4176,-4.4539,1.1570,16.4728,16.5952,16.5340,-3.6273,0.7965,16.3624,16.4292,16.3958,-4.4889,-1.9536,10.6535,11.2088,10.9312,-21.8182,-1.1570,8.8072,9.7991,9.3031,-30.4593,-0.7965,8.8072,9.2129,9.0100,-31.5692,1.9536,0.1000,7.8141,-59820.8000,81357.9888
7134.0000,9.8347,16.3219,0.0000,137795.6000,-137795.6000,6.3370,0.0000,20764.0189,20764.0189,309.4888,158559.6189,0.0000,-158559.6189,16.3993,12.4699,1605.3000,0.0000,1605.3000,0.0849,319.0473,0.0000,319.0473,4.1448,0.0000,1286.2527,1286.2527,16.4016,9.4445,12.9230,2.4854,167767.6133,16.3219,16.3993,16.3606,-5.2483,2.1406,16.3993,16.4843,16.4418,-4.8951,2.0558,16.3219,16.3611,16.3415,-5.2460,-4.1964,9.8254,10.4045,10.1150,-31.4824,-2.1406,9.4445,9.7163,9.5804,-27.0979,-2.0558,9.4445,9.5441,9.4943,-25.8105,4.1964,0.1000,7.8141,-136190.3000,167767.6133
7135.0000,9.8761,16.3687,0.0000,187870.4000,-187870.4000,8.6337,0.0000,28333.6686,28333.6686,421.6560,216204.0686,0.0000,-216204.0686,16.4077,12.4832,329.6000,0.0000,329.6000,0.0174,65.4990,0.0000,65.4990,0.8521,0.0000,264.1010,264.1010,16.4094,9.6415,13.0255,3.3321,224919.4021,16.3687,16.4077,16.3882,-4.8936,2.8837,16.4077,16.4545,16.4311,-4.9590,2.8663,16.3687,16.3870,16.3778,-4.7891,-5.7500,9.8603,10.1588,10.0095,-31.0904,-2.8837,9.6415,9.8443,9.7429,-25.6754,-2.8663,9.6415,9.7343,9.6879,-24.4676,5.7500,0.1000,7.8141,-187540.8000,224919.4021
7136.0000,9.9069,16.3984,0.0000,203334.8000,-203334.8000,9.3467,0.0000,30685.3258,30685.3258,456.4758,234020.1258,0.0000,-234020.1258,9.8814,15.4472,0.0000,14606.2000,-14606.2000,0.7835,0.0000,2274.3734,2274.3734,38.2624,16880.5734,0.0000,-16880.5734,16.3721,9.7059,13.0390,3.8587,260459.6336,16.3984,16.4352,16.4168,-4.6252,2.8544,16.2224,16.2969,16.2596,-7.0129,3.6379,16.3984,16.4143,16.4063,-4.5417,-6.4923,9.8814,10.1527,10.0170,-30.0132,-2.8544,9.7059,9.8814,9.7937,-25.6393,-3.6379,9.7059,9.7988,9.7524,-24.5486,6.4923,0.1000,7.8141,-217941.0000,260459.6336
7137.0000,9.8611,16.3506,0.0000,214718.2000,-214718.2000,9.8717,0.0000,32372.7543,32372.7543,482.1187,247090.9543,0.0000,-247090.9543,9.8383,15.5676,0.0000,16651.1000,-16651.1000,0.8708,0.0000,2591.6701,2591.6701,42.5285,19242.7701,0.0000,-19242.7701,16.3341,9.6537,12.9939,4.1007,276796.3084,16.3506,16.4027,16.3767,-5.2243,3.0003,16.2149,16.2639,16.2394,-6.9218,3.8711,16.3506,16.3736,16.3621,-5.2000,-6.8714,9.8383,10.1055,9.9719,-30.0101,-3.0003,9.6537,9.8383,9.7460,-26.6213,-3.8711,9.6537,9.7544,9.7040,-25.7314,6.8714,0.1000,7.8141,-231369.3000,276796.3084
7138.0000,9.8128,16.3033,0.0000,224641.2000,-224641.2000,10.3251,0.0000,33835.3338,33835.3338,504.2629,258476.5338,0.0000,-258476.5338,9.7917,15.5213,0.0000,16953.6000,-16953.6000,0.8865,0.0000,2637.5245,2637.5245,43.2955,19591.1245,0.0000,-19591.1245,16.2909,9.6103,12.9506,4.2798,288888.7480,16.3033,16.3584,16.3308,-5.7719,3.1462,16.1744,16.2258,16.2001,-7.2054,4.0327,16.3033,16.3274,16.3153,-5.7568,-7.1789,9.7917,10.0489,9.9203,-30.1759,-3.1462,9.6103,9.7917,9.7010,-27.3097,-4.0327,9.6103,9.7093,9.6598,-26.5337,7.1789,0.1000,7.8141,-241594.8000,288888.7480
7139.0000,9.7863,16.2782,0.0000,235285.8000,-235285.8000,10.8113,0.0000,35419.4219,35419.4219,528.0067,270705.2219,0.0000,-270705.2219,9.7657,15.4959,0.0000,19190.3000,-19190.3000,1.0033,0.0000,2984.7231,2984.7231,49.0007,22175.0231,0.0000,-22175.0231,16.2587,9.5959,12.9273,4.4980,303618.0820,16.2782,16.3301,16.3041,-6.0190,3.2693,16.1342,16.1847,16.1595,-7.5102,4.2727,16.2782,16.3006,16.2894,-5.9944,-7.5420,9.7657,10.0099,9.8878,-30.1536,-3.2693,9.5959,9.7657,9.6808,-27.5788,-4.2727,9.5959,9.6894,9.6426,-26.8574,7.5420,0.1000,7.8141,-254476.1000,303618.0820
7140.0000,9.7446,16.2367,0.0000,243412.7000,-243412.7000,11.1830,0.0000,36611.6206,36611.6206,546.1590,280024.3206,0.0000,-280024.3206,9.7259,15.4563,0.0000,18494.5000,-18494.5000,0.9669,0.0000,2875.3712,2875.3712,47.2204,21369.8712,0.0000,-21369.8712,16.2230,9.5546,12.8888,4.6295,312492.5515,16.2367,16.2917,16.2642,-6.4234,3.4054,16.1070,16.1557,16.1314,-7.6613,4.3722,16.2367,16.2608,16.2488,-6.4086,-7.7776,9.7259,9.9634,9.8446,-30.3268,-3.4054,9.5546,9.7259,9.6403,-28.0696,-4.3722,9.5546,9.6488,9.6017,-27.4284,7.7776,0.1000,7.8141,-261907.2000,312492.5515
7141.0000,9.7210,16.2143,0.0000,248534.7000,-248534.7000,11.4155,0.0000,37364.0402,37364.0402,557.5144,285898.7402,0.0000,-285898.7402,9.7013,15.4321,0.0000,21852.1000,-21852.1000,1.1423,0.0000,3396.5581,3396.5581,55.7865,25248.6581,0.0000,-25248.6581,16.1909,9.5386,12.8647,4.7734,322206.0154,16.2143,16.2677,16.2410,-6.5892,3.4244,16.0587,16.1098,16.0843,-8.0610,4.5667,16.2143,16.2372,16.2257,-6.5724,-7.9911,9.7013,9.9348,9.8180,-30.3143,-3.4244,9.5386,9.7013,9.6199,-28.2518,-4.5667,9.5386,9.6294,9.5840,-27.6365,7.9911,0.1000,7.8141,-270386.8000,322206.0154
7142.0000,9.6927,16.1864,0.0000,255333.4000,-255333.4000,11.7261,0.0000,38364.0194,38364.0194,572.6858,293697.4194,0.0000,-293697.4194,9.6744,15.4055,0.0000,21078.0000,-21078.0000,1.1017,0.0000,3275.3714,3275.3714,53.8063,24353.3714,0.0000,-24353.3714,16.1662,9.5122,12.8392,4.8773,329220.4132,16.1864,16.2404,16.2134,-6.8192,3.5415,16.0423,16.0895,16.0659,-8.0825,4.6432,16.1864,16.2098,16.1981,-6.8039,-8.1847,9.6744,9.9013,9.7879,-30.3907,-3.5415,9.5122,9.6744,9.5933,-28.5102,-4.6432,9.5122,9.6024,9.5573,-27.9474,8.1847,0.1000,7.8141,-276411.4000,329220.4132
7143.0000,9.6713,16.1658,0.0000,260020.0000,-260020.0000,11.9394,0.0000,39051.1772,39051.1772,583.1002,299071.1772,0.0000,-299071.1772,9.6532,15.3846,0.0000,22056.3000,-22056.3000,1.1528,0.0000,3426.6816,3426.6816,56.2992,25482.9816,0.0000,-25482.9816,16.1435,9.4946,12.8191,4.9740,335744.4254,16.1658,16.2190,16.1924,-6.9610,3.5955,16.0164,16.0642,16.0403,-8.2323,4.7483,16.1658,16.1886,16.1772,-6.9447,-8.3438,9.6532,9.8758,9.7645,-30.4018,-3.5955,9.4946,9.6532,9.5739,-28.6604,-4.7483,9.4946,9.5832,9.5389,-28.1277,8.3438,0.1000,7.8141,-282076.3000,335744.4254
7144.0000,9.6550,16.1500,0.0000,262116.8000,-262116.8000,12.0341,0.0000,39353.0472,39353.0472,587.7284,301469.8472,0.0000,-301469.8472,9.6359,15.3675,0.0000,25021.6000,-25021.6000,1.3077,0.0000,3886.7125,3886.7125,63.8642,28908.3125,0.0000,-28908.3125,16.1198,9.4816,12.8007,5.0608,341602.3594,16.1500,16.2034,16.1767,-7.0440,3.5755,15.9795,16.0286,16.0040,-8.5127,4.8832,16.1500,16.1725,16.1613,-7.0317,-8.4587,9.6359,9.8586,9.7472,-30.3665,-3.5755,9.4816,9.6359,9.5587,-28.7599,-4.8832,9.4816,9.5690,9.5253,-28.2450,8.4587,0.1000,7.8141,-287138.4000,341602.3594
7145.0000,9.6254,16.1205,0.0000,264908.1000,-264908.1000,12.1611,0.0000,39748.1730,39748.1730,593.9302,304656.2730,0.0000,-304656.2730,9.6072,15.3389,0.0000,23753.3000,-23753.3000,1.2413,0.0000,3688.6698,3688.6698,60.6239,27441.9698,0.0000,-27441.9698,16.0956,9.4497,12.7727,5.0897,343551.9912,16.1205,16.1764,16.1484,-7.2894,3.6399,15.9634,16.0106,15.9870,-8.5406,4.8813,16.1205,16.1444,16.1324,-7.2848,-8.5212,9.6072,9.8286,9.7179,-30.5040,-3.6399,9.4497,9.6072,9.5284,-29.0448,-4.8813,9.4497,9.5385,9.4941,-28.5746,8.5212,0.1000,7.8141,-288661.4000,343551.9912
7146.0000,9.2299,15.7193,0.0000,168358.1000,-168358.1000,7.7275,0.0000,25061.2081,25061.2081,377.3971,193419.3081,0.0000,-193419.3081,9.2352,14.9645,0.0000,3158.2000,-3158.2000,0.1650,0.0000,488.7075,488.7075,8.0598,3646.9075,0.0000,-3646.9075,15.8614,8.7973,12.3293,3.1858,215041.2723,15.7193,15.9042,15.8117,-11.2351,2.5208,15.8464,15.9543,15.9003,-9.4371,2.6858,15.7193,15.8135,15.7664,-11.5840,-5.2067,9.2352,9.6392,9.4372,-33.6675,-2.5208,8.7973,9.2352,9.0162,-35.1138,-2.6858,8.7973,9.0317,8.9145,-35.4836,5.2067,0.1000,7.8141,-171516.3000,215041.2723
7147.0000,9.2506,15.7554,0.0000,161403.6000,-161403.6000,7.3912,0.0000,24035.8938,24035.8938,360.9729,185439.4938,0.0000,-185439.4938,9.2455,14.9812,0.0000,517.0000,-517.0000,0.0270,0.0000,80.0095,80.0095,1.3180,597.0095,0.0000,-597.0095,15.8568,8.9111,12.3839,2.9442,198730.7157,15.7554,15.8664,15.8109,-10.4902,2.4547,15.8568,15.9512,15.9040,-9.1143,2.4817,15.7554,15.8093,15.7824,-10.5770,-4.9364,9.2455,9.5985,9.4220,-33.1158,-2.4547,8.9111,9.2455,9.0783,-33.2573,-2.4817,8.9111,9.0776,8.9943,-33.2999,4.9364,0.1000,7.8141,-161920.6000,198730.7157
7148.0000,9.2073,15.6780,239.7000,91944.3000,-91704.6000,4.2247,53.4237,13680.3491,13733.7728,206.3288,105624.6491,186.2763,-105438.3728,15.8821,12.4373,24.6000,0.0000,24.6000,0.0015,4.9255,0.0000,4.9255,0.0726,0.0000,19.6745,19.6745,15.8642,8.5314,12.1978,1.7695,119443.7837,15.6780,15.8821,15.7800,-10.4752,1.4087,15.8821,16.0195,15.9508,-8.3916,1.4073,15.6780,15.7866,15.7323,-10.7990,-2.8160,9.2511,9.7932,9.5222,-31.4622,-1.4087,8.5314,9.2477,8.8896,-35.1011,-1.4073,8.5314,8.9141,8.7228,-36.1331,2.8160,0.1000,7.8141,-91680.0000,119443.7837
