Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m),EFT (C)
519,-0.0,0.0,0.0,,,,,
520,-0.0,0.0,0.0,,,,,
521,-0.0,0.0,0.0,,,,,
522,-0.0,0.0,0.0,,,,,
523,-0.0,0.0,0.0,,,,,
524,-0.0,0.0,0.0,,,,,
525,-0.0,0.0,0.0,,,,,
526,-0.0,0.0,0.0,,,,,
527,-0.0,0.0,0.0,,,,,
528,-0.0,0.0,0.0,,,,,
529,-0.0,0.0,0.0,,,,,
530,-0.0,0.0,0.0,,,,,
531,-0.0,0.0,0.0,,,,,
532,-0.0,0.0,0.0,,,,,
533,-0.0,0.0,0.0,,,,,
534,-0.0,0.0,0.0,,,,,
535,-0.0,12.637032898361413,12.637032898361413,,,,,
536,-0.0,57.2053891268703,57.2053891268703,,,,,
537,-0.0,100.94975107854646,100.94975107854646,,,,,
538,-0.0,41.567357438568315,41.567357438568315,,,,,
539,-0.0,19.608627979373303,19.608627979373303,,,,,
540,-0.0,2.390524097803331,2.390524097803331,,,,,
541,-0.0,5.049305322020932,5.049305322020932,,,,,
542,-8.002685869510655,0.0,-8.002685869510655,,,,,
543,-33.47332192339546,0.0,-33.47332192339546,,,,,
544,-43.68328783912503,0.0,-43.68328783912503,,,,,
545,-48.44517885120014,0.0,-48.44517885120014,,,,,
546,-39.51948954335896,0.0,-39.51948954335896,,,,,
547,-15.540309944163734,0.0,-15.540309944163734,,,,,
548,-0.0,1.7937871880335414,1.7937871880335414,,,,,
549,-0.0,6.069482220356346,6.069482220356346,,,,,
550,-0.0,20.55002735295196,20.55002735295196,,,,,
551,-0.0,30.693695923614143,30.693695923614143,,,,,
552,-0.0,0.0,0.0,,,,,
553,-0.0,0.0,0.0,,,,,
554,-0.0,0.0,0.0,,,,,
555,-0.0,0.0,0.0,,,,,
556,-0.0,0.0,0.0,,,,,
557,-0.0,0.0,0.0,,,,,
558,-0.0,0.0,0.0,,,,,
559,-0.0,0.0,0.0,,,,,
560,-0.0,32.36536090669883,32.36536090669883,,,,,
561,-0.0,77.6986793932005,77.6986793932005,,,,,
562,-0.0,25.973633847548044,25.973633847548044,,,,,
563,-0.0,7.254916960501941,7.254916960501941,,,,,
564,-0.0,3.19724957774677,3.19724957774677,,,,,
565,-14.70324507719656,0.0,-14.70324507719656,,,,,
566,-18.493351334710628,0.0,-18.493351334710628,,,,,
567,-41.34953403412515,0.0,-41.34953403412515,,,,,
568,-11.424729975914055,0.0,-11.424729975914055,,,,,
569,-8.86541639844569,0.0,-8.86541639844569,,,,,
570,-9.985763939571642,0.0,-9.985763939571642,,,,,
571,-16.99397992103999,0.0,-16.99397992103999,,,,,
572,-0.0,0.0,0.0,,,,,
573,-2.0348962136495117,0.0,-2.0348962136495117,,,,,
574,-0.0,8.97357124880641,8.97357124880641,,,,,
575,-0.0,15.41301472041442,15.41301472041442,,,,,
576,-0.0,0.0,0.0,,,,,
577,-0.0,0.0,0.0,,,,,
578,-0.0,0.0,0.0,,,,,
579,-0.0,0.0,0.0,,,,,
580,-0.0,0.0,0.0,,,,,
581,-0.0,0.0,0.0,,,,,
582,-0.0,0.0,0.0,,,,,
583,-0.0,0.0,0.0,,,,,
584,-0.0,0.0,0.0,,,,,
585,-0.0,47.69209980897036,47.69209980897036,,,,,
586,-0.0,31.233345826404157,31.233345826404157,,,,,
587,-0.0,18.083338772026433,18.083338772026433,,,,,
588,-0.0,11.365163285364735,11.365163285364735,,,,,
589,-4.4986772297260345,0.0,-4.4986772297260345,,,,,
590,-0.0,2.488206410733616,2.488206410733616,,,,,
591,-21.844127693301342,0.0,-21.844127693301342,,,,,
592,-36.78038386418286,0.0,-36.78038386418286,,,,,
593,-42.01584773579391,0.0,-42.01584773579391,,,,,
594,-32.61122061714093,0.0,-32.61122061714093,,,,,
595,-0.0,5.760507088645246,5.760507088645246,,,,,
596,-0.0,2.4969316975829368,2.4969316975829368,,,,,
597,-0.0,17.90199368258782,17.90199368258782,,,,,
598,-0.0,29.7839029927631,29.7839029927631,,,,,
599,-0.0,36.819801620086395,36.819801620086395,,,,,
600,-0.0,0.0,0.0,,,,,
601,-0.0,0.0,0.0,,,,,
602,-0.0,0.0,0.0,,,,,
603,-0.0,0.0,0.0,,,,,
604,-0.0,0.0,0.0,,,,,
605,-0.0,0.0,0.0,,,,,
606,-0.0,0.0,0.0,,,,,
607,-0.0,0.0,0.0,,,,,
608,-0.0,55.882053954723325,55.882053954723325,,,,,
609,-0.0,103.47463096056863,103.47463096056863,,,,,
610,-0.0,49.58575972048699,49.58575972048699,,,,,
611,-0.0,34.09405836372049,34.09405836372049,,,,,
612,-0.0,17.551232606824893,17.551232606824893,,,,,
613,-0.0,5.0231067393718,5.0231067393718,,,,,
614,-0.0,10.627217605663207,10.627217605663207,,,,,
615,-3.0358868356808135,0.0,-3.0358868356808135,,,,,
616,-33.601153478486985,0.0,-33.601153478486985,,,,,
617,-40.40106363572588,0.0,-40.40106363572588,,,,,
618,-34.26812951981943,0.0,-34.26812951981943,,,,,
619,-0.0,10.279614901962926,10.279614901962926,,,,,
620,-0.0,27.965680457131228,27.965680457131228,,,,,
621,-0.0,36.430117585019076,36.430117585019076,,,,,
622,-0.0,47.25674435055113,47.25674435055113,,,,,
623,-0.0,55.560990665189735,55.560990665189735,,,,,
624,-0.0,0.0,0.0,,,,,
625,-0.0,0.0,0.0,,,,,
626,-0.0,0.0,0.0,,,,,
627,-0.0,0.0,0.0,,,,,
628,-0.0,0.0,0.0,,,,,
629,-0.0,0.0,0.0,,,,,
630,-0.0,0.0,0.0,,,,,
631,-0.0,15.93403250024495,15.93403250024495,,,,,
632,-0.0,72.41283699799877,72.41283699799877,,,,,
633,-0.0,114.95588146081143,114.95588146081143,,,,,
634,-0.0,59.707774128734066,59.707774128734066,,,,,
635,-0.0,40.402622532588694,40.402622532588694,,,,,
636,-0.0,20.042620111722325,20.042620111722325,,,,,
637,-0.0,7.081229219157651,7.081229219157651,,,,,
638,-0.0,10.78047817805557,10.78047817805557,,,,,
639,-23.477159251103938,0.0,-23.477159251103938,,,,,
640,-39.26945632031725,0.0,-39.26945632031725,,,,,
641,-40.28382951525335,0.0,-40.28382951525335,,,,,
642,-26.286506051614012,0.0,-26.286506051614012,,,,,
643,-0.0,0.263933110561599,0.263933110561599,,,,,
644,-0.0,21.470317894543587,21.470317894543587,,,,,
645,-0.0,29.366952436291662,29.366952436291662,,,,,
646,-0.0,41.38262675605536,41.38262675605536,,,,,
647,-0.0,49.89523473842383,49.89523473842383,,,,,
648,-0.0,0.0,0.0,,,,,
649,-0.0,0.0,0.0,,,,,
650,-0.0,0.0,0.0,,,,,
651,-0.0,0.0,0.0,,,,,
652,-0.0,0.0,0.0,,,,,
653,-0.0,0.0,0.0,,,,,
654,-0.0,0.0,0.0,,,,,
655,-0.0,7.915630218326279,7.915630218326279,,,,,
656,-0.0,62.475553272264655,62.475553272264655,,,,,
657,-0.0,104.38987719570049,104.38987719570049,,,,,
658,-0.0,78.28127406720202,78.28127406720202,,,,,
659,-0.0,52.34354113950274,52.34354113950274,,,,,
660,-0.0,29.231755934329527,29.231755934329527,,,,,
661,-0.0,18.25650390504381,18.25650390504381,,,,,
662,-0.0,19.647869048094076,19.647869048094076,,,,,
663,-0.0,3.821902861014151,3.821902861014151,,,,,
664,-7.278450564252498,0.0,-7.278450564252498,,,,,
665,-8.19353904360196,0.0,-8.19353904360196,,,,,
666,-7.432444536059641,0.0,-7.432444536059641,,,,,
667,-0.15223347298106493,0.0,-0.15223347298106493,,,,,
668,-0.0,0.0,0.0,,,,,
669,-0.0,0.0,0.0,,,,,
670,-0.0,0.0,0.0,,,,,
671,-0.0,0.0,0.0,,,,,
672,-0.0,0.0,0.0,,,,,
673,-0.0,0.0,0.0,,,,,
674,-0.0,0.0,0.0,,,,,
675,-0.0,0.0,0.0,,,,,
676,-0.0,0.0,0.0,,,,,
677,-0.0,0.0,0.0,,,,,
678,-0.0,0.0,0.0,,,,,
679,-0.0,0.0,0.0,,,,,
680,-0.0,0.0,0.0,,,,,
681,-0.0,0.0,0.0,,,,,
682,-0.0,0.0,0.0,,,,,
683,-0.0,0.0,0.0,,,,,
684,-0.0,0.0,0.0,,,,,
685,-0.0,0.0,0.0,,,,,
686,-0.0,0.0,0.0,,,,,
687,-0.0,0.0,0.0,,,,,
688,-0.0,0.0,0.0,,,,,
689,-5.3200777636470225,0.0,-5.3200777636470225,,,,,
690,-0.0,0.0,0.0,,,,,
691,-0.0,0.0,0.0,,,,,
692,-0.0,0.0,0.0,,,,,
693,-0.0,0.0,0.0,,,,,
694,-0.0,0.0,0.0,,,,,
695,-0.0,0.0,0.0,,,,,
696,-0.0,0.0,0.0,,,,,
697,-0.0,0.0,0.0,,,,,
698,-0.0,0.0,0.0,,,,,
699,-0.0,0.0,0.0,,,,,
700,-0.0,0.0,0.0,,,,,
701,-0.0,0.0,0.0,,,,,
702,-0.0,0.0,0.0,,,,,
703,-0.0,0.0,0.0,,,,,
704,-0.0,6.8812065625572085,6.8812065625572085,,,,,
705,-0.0,55.731860865988935,55.731860865988935,,,,,
706,-0.0,12.581750026214545,12.581750026214545,,,,,
707,-0.0,3.269528581568877,3.269528581568877,,,,,
708,-14.959305591177815,0.0,-14.959305591177815,,,,,
709,-13.691421889965662,0.0,-13.691421889965662,,,,,
710,-27.103800079620143,0.0,-27.103800079620143,,,,,
711,-29.033129285972958,0.0,-29.033129285972958,,,,,
712,-33.62665355553892,0.0,-33.62665355553892,,,,,
713,-36.70454597269074,0.0,-36.70454597269074,,,,,
714,-55.269926745827284,0.0,-55.269926745827284,,,,,
715,-25.386452682630235,0.0,-25.386452682630235,,,,,
716,-0.04821203528958244,0.0,-0.04821203528958244,,,,,
717,-1.8695662984983707,0.0,-1.8695662984983707,,,,,
718,-1.3500403130958436,0.0,-1.3500403130958436,,,,,
719,-14.699370390163992,0.0,-14.699370390163992,,,,,
720,-0.0,0.0,0.0,,,,,
721,-0.0,0.0,0.0,,,,,
722,-0.0,0.0,0.0,,,,,
723,-0.0,0.0,0.0,,,,,
724,-0.0,0.0,0.0,,,,,
725,-0.0,0.0,0.0,,,,,
726,-0.0,0.0,0.0,,,,,
727,-0.0,0.0,0.0,,,,,
728,-6.362832213172085,0.0,-6.362832213172085,,,,,
729,-0.0,8.522537540579807,8.522537540579807,,,,,
730,-1.9024713329903231,0.0,-1.9024713329903231,,,,,
731,-21.74586960419343,0.0,-21.74586960419343,,,,,
732,-20.726032107031923,0.0,-20.726032107031923,,,,,
733,-30.32088317709571,0.0,-30.32088317709571,,,,,
734,-44.21117255108328,0.0,-44.21117255108328,,,,,
735,-85.70243923554932,0.0,-85.70243923554932,,,,,
736,-100.15336065911112,0.0,-100.15336065911112,,,,,
737,-111.39535377943508,0.0,-111.39535377943508,,,,,
738,-115.72286721615522,0.0,-115.72286721615522,,,,,
739,-67.45723302429951,0.0,-67.45723302429951,,,,,
740,-24.915236140782454,0.0,-24.915236140782454,,,,,
741,-14.25932727647396,0.0,-14.25932727647396,,,,,
742,-3.3218499926073832,0.0,-3.3218499926073832,,,,,
743,-2.003003568141757,0.0,-2.003003568141757,,,,,
744,-0.0,0.0,0.0,,,,,
745,-0.0,0.0,0.0,,,,,
746,-0.0,0.0,0.0,,,,,
747,-0.0,0.0,0.0,,,,,
748,-0.0,0.0,0.0,,,,,
749,-0.0,0.0,0.0,,,,,
750,-0.0,0.0,0.0,,,,,
751,-0.0,0.0,0.0,,,,,
752,-24.694525473666122,0.0,-24.694525473666122,,,,,
753,-0.0,36.25540078538458,36.25540078538458,,,,,
754,-0.0,31.37776144588407,31.37776144588407,,,,,
755,-0.0,4.93813578347104,4.93813578347104,,,,,
756,-0.0,4.40509035204455,4.40509035204455,,,,,
757,-0.0,0.8058675891657934,0.8058675891657934,,,,,
758,-0.0,22.969800342247655,22.969800342247655,,,,,
759,-0.0,5.80468375849781,5.80468375849781,,,,,
760,-11.886276725696305,0.0,-11.886276725696305,,,,,
761,-21.466299484131767,0.0,-21.466299484131767,,,,,
762,-40.62422674247937,0.0,-40.62422674247937,,,,,
763,-0.0,1.4629965864704177,1.4629965864704177,,,,,
764,-14.412399308119522,0.0,-14.412399308119522,,,,,
765,-4.393599155252702,0.0,-4.393599155252702,,,,,
766,-3.5432176515094054,0.0,-3.5432176515094054,,,,,
767,-0.0,6.2465757642119515,6.2465757642119515,,,,,
768,-0.0,0.0,0.0,,,,,
769,-0.0,0.0,0.0,,,,,
770,-0.0,0.0,0.0,,,,,
771,-0.0,0.0,0.0,,,,,
772,-0.0,0.0,0.0,,,,,
773,-0.0,0.0,0.0,,,,,
774,-0.0,0.0,0.0,,,,,
775,-0.0,0.0,0.0,,,,,
776,-0.0,7.4328192866175025,7.4328192866175025,,,,,
777,-0.0,64.86971918818556,64.86971918818556,,,,,
778,-0.0,23.48075003794467,23.48075003794467,,,,,
779,-0.0,12.611964364329982,12.611964364329982,,,,,
780,-6.028034192727947,0.0,-6.028034192727947,,,,,
781,-11.637480642574898,0.0,-11.637480642574898,,,,,
782,-0.0,12.265040875389392,12.265040875389392,,,,,
783,-21.102323093805023,0.0,-21.102323093805023,,,,,
784,-49.70361233804475,0.0,-49.70361233804475,,,,,
785,-45.09739298351415,0.0,-45.09739298351415,,,,,
786,-31.97719757019655,0.0,-31.97719757019655,,,,,
787,-0.0,8.506154280711696,8.506154280711696,,,,,
788,-0.0,28.05227373753426,28.05227373753426,,,,,
789,-0.0,40.412714598329124,40.412714598329124,,,,,
790,-0.0,50.978700127836085,50.978700127836085,,,,,
791,-0.0,59.11551725962261,59.11551725962261,,,,,
792,-0.0,0.0,0.0,,,,,
793,-0.0,0.0,0.0,,,,,
794,-0.0,0.0,0.0,,,,,
795,-0.0,0.0,0.0,,,,,
796,-0.0,0.0,0.0,,,,,
797,-0.0,0.0,0.0,,,,,
798,-0.0,0.0,0.0,,,,,
799,-0.0,17.541379939661127,17.541379939661127,,,,,
800,-0.0,77.97660078220535,77.97660078220535,,,,,
801,-0.0,122.6992328359272,122.6992328359272,,,,,
802,-0.0,67.93064849854113,67.93064849854113,,,,,
803,-0.0,45.8094788286578,45.8094788286578,,,,,
804,-0.0,26.13632592304728,26.13632592304728,,,,,
805,-0.0,6.174157160675161,6.174157160675161,,,,,
806,-0.0,17.529412362344132,17.529412362344132,,,,,
807,-0.0,0.0,0.0,,,,,
808,-21.662205299749118,0.0,-21.662205299749118,,,,,
809,-32.599270522473645,0.0,-32.599270522473645,,,,,
810,-25.582373675040582,0.0,-25.582373675040582,,,,,
811,-0.0,14.46907348274803,14.46907348274803,,,,,
812,-0.0,29.888286310738863,29.888286310738863,,,,,
813,-0.0,39.73258378116799,39.73258378116799,,,,,
814,-0.0,51.03683484876872,51.03683484876872,,,,,
815,-0.0,59.7527283023452,59.7527283023452,,,,,
816,-0.0,0.0,0.0,,,,,
817,-0.0,0.0,0.0,,,,,
818,-0.0,0.0,0.0,,,,,
819,-0.0,0.0,0.0,,,,,
820,-0.0,0.0,0.0,,,,,
821,-0.0,0.0,0.0,,,,,
822,-0.0,0.0,0.0,,,,,
823,-0.0,14.767808738165549,14.767808738165549,,,,,
824,-0.0,73.64647242773839,73.64647242773839,,,,,
825,-0.0,113.00708483043894,113.00708483043894,,,,,
826,-0.0,93.97545765387024,93.97545765387024,,,,,
827,-0.0,64.08103994678301,64.08103994678301,,,,,
828,-0.0,46.467354947961915,46.467354947961915,,,,,
829,-0.0,29.69230871634485,29.69230871634485,,,,,
830,-0.0,28.095193511972813,28.095193511972813,,,,,
831,-0.0,24.2667042143035,24.2667042143035,,,,,
832,-0.0,18.69946445661493,18.69946445661493,,,,,
833,-0.0,11.093785210724286,11.093785210724286,,,,,
834,-0.0,14.466666341959412,14.466666341959412,,,,,
835,-0.0,0.0,0.0,,,,,
836,-0.0,0.0,0.0,,,,,
837,-0.0,0.0,0.0,,,,,
838,-0.0,0.0,0.0,,,,,
839,-0.0,0.0,0.0,,,,,
840,-0.0,0.0,0.0,,,,,
841,-0.0,0.0,0.0,,,,,
842,-0.0,0.0,0.0,,,,,
843,-0.0,0.0,0.0,,,,,
844,-0.0,0.0,0.0,,,,,
845,-0.0,0.0,0.0,,,,,
846,-0.0,0.0,0.0,,,,,
847,-0.0,0.0,0.0,,,,,
848,-0.0,0.0,0.0,,,,,
849,-0.0,0.0,0.0,,,,,
850,-0.0,0.0,0.0,,,,,
851,-0.0,0.0,0.0,,,,,
852,-0.0,0.0,0.0,,,,,
853,-0.0,0.0,0.0,,,,,
854,-0.0,0.0,0.0,,,,,
855,-0.0,0.0,0.0,,,,,
856,-0.0,0.0,0.0,,,,,
857,-0.0,0.0,0.0,,,,,
858,-0.0,0.0,0.0,,,,,
859,-0.0,0.0,0.0,,,,,
860,-0.0,0.0,0.0,,,,,
861,-0.0,0.0,0.0,,,,,
862,-0.0,0.0,0.0,,,,,
863,-0.0,0.0,0.0,,,,,
864,-0.0,0.0,0.0,,,,,
865,-0.0,0.0,0.0,,,,,
866,-0.0,0.0,0.0,,,,,
867,-0.0,0.0,0.0,,,,,
868,-0.0,0.0,0.0,,,,,
869,-0.0,0.0,0.0,,,,,
870,-0.0,0.0,0.0,,,,,
871,-0.0,11.452744403607962,11.452744403607962,,,,,
872,-0.0,69.95491764851587,69.95491764851587,,,,,
873,-0.0,106.37904537785731,106.37904537785731,,,,,
874,-0.0,59.800644029363895,59.800644029363895,,,,,
875,-0.0,47.81762467712389,47.81762467712389,,,,,
876,-0.0,37.099262593922404,37.099262593922404,,,,,
877,-0.0,24.9513768065375,24.9513768065375,,,,,
878,-0.0,22.67774149618724,22.67774149618724,,,,,
879,-0.0,5.719048589498991,5.719048589498991,,,,,
880,-11.841859492285513,0.0,-11.841859492285513,,,,,
881,-19.81802957067611,0.0,-19.81802957067611,,,,,
882,-4.256044742394836,0.0,-4.256044742394836,,,,,
883,-0.0,0.0,0.0,,,,,
884,-0.0,23.395818844082143,23.395818844082143,,,,,
885,-0.0,30.41785728423461,30.41785728423461,,,,,
886,-0.0,34.60310301387726,34.60310301387726,,,,,
887,-0.0,39.218681931673615,39.218681931673615,,,,,
888,-0.0,0.0,0.0,,,,,
889,-0.0,0.0,0.0,,,,,
890,-0.0,0.0,0.0,,,,,
891,-0.0,0.0,0.0,,,,,
892,-0.0,0.0,0.0,,,,,
893,-0.0,0.0,0.0,,,,,
894,-0.0,0.0,0.0,,,,,
895,-0.0,0.0,0.0,,,,,
896,-0.0,33.714731809625384,33.714731809625384,,,,,
897,-0.0,76.28706045510056,76.28706045510056,,,,,
898,-0.0,32.97396829524154,32.97396829524154,,,,,
899,-0.0,22.710464985587215,22.710464985587215,,,,,
900,-0.0,15.650797938956082,15.650797938956082,,,,,
901,-0.0,6.807484985710452,6.807484985710452,,,,,
902,-0.0,23.116953854608393,23.116953854608393,,,,,
903,-0.0,12.0785328820223,12.0785328820223,,,,,
904,-6.5201321259259135,0.0,-6.5201321259259135,,,,,
905,-0.0,5.332611657424498,5.332611657424498,,,,,
906,-0.0,4.235909230580428,4.235909230580428,,,,,
907,-0.0,23.901318409691722,23.901318409691722,,,,,
908,-0.0,23.99805821874369,23.99805821874369,,,,,
909,-0.0,30.547297873811186,30.547297873811186,,,,,
910,-0.0,33.88300457607493,33.88300457607493,,,,,
911,-0.0,37.28865461446077,37.28865461446077,,,,,
912,-0.0,0.0,0.0,,,,,
913,-0.0,0.0,0.0,,,,,
914,-0.0,0.0,0.0,,,,,
915,-0.0,0.0,0.0,,,,,
916,-0.0,0.0,0.0,,,,,
917,-0.0,0.0,0.0,,,,,
918,-0.0,0.0,0.0,,,,,
919,-0.0,0.0,0.0,,,,,
920,-0.0,6.344201219403128,6.344201219403128,,,,,
921,-0.0,43.78407423491485,43.78407423491485,,,,,
922,-0.0,25.848831560935096,25.848831560935096,,,,,
923,-0.0,11.962808453165767,11.962808453165767,,,,,
924,-0.0,1.663604520551211,1.663604520551211,,,,,
925,-3.618912295928544,0.0,-3.618912295928544,,,,,
926,-3.11399558888557,0.0,-3.11399558888557,,,,,
927,-29.244445488381697,0.0,-29.244445488381697,,,,,
928,-42.07887458778813,0.0,-42.07887458778813,,,,,
929,-31.934468324046527,0.0,-31.934468324046527,,,,,
930,-40.31674827870421,0.0,-40.31674827870421,,,,,
931,-12.269681518416595,0.0,-12.269681518416595,,,,,
932,-0.0,1.6409501464877738,1.6409501464877738,,,,,
933,-0.0,7.642740130485201,7.642740130485201,,,,,
934,-0.0,25.564743530127558,25.564743530127558,,,,,
935,-0.0,36.41027531536919,36.41027531536919,,,,,
936,-0.0,0.0,0.0,,,,,
937,-0.0,0.0,0.0,,,,,
938,-0.0,0.0,0.0,,,,,
939,-0.0,0.0,0.0,,,,,
940,-0.0,0.0,0.0,,,,,
941,-0.0,0.0,0.0,,,,,
942,-0.0,0.0,0.0,,,,,
943,-0.0,0.0,0.0,,,,,
944,-0.0,60.81436822562677,60.81436822562677,,,,,
945,-0.0,106.7283078809604,106.7283078809604,,,,,
946,-0.0,41.12758999479766,41.12758999479766,,,,,
947,-0.0,17.894094191819615,17.894094191819615,,,,,
948,-5.102322120249208,0.0,-5.102322120249208,,,,,
949,-0.0,0.0,0.0,,,,,
950,-13.012197326417883,0.0,-13.012197326417883,,,,,
951,-39.81498579099361,0.0,-39.81498579099361,,,,,
952,-25.89978147564379,0.0,-25.89978147564379,,,,,
953,-12.281828407136238,0.0,-12.281828407136238,,,,,
954,-9.458785555765017,0.0,-9.458785555765017,,,,,
955,-19.736708302054414,0.0,-19.736708302054414,,,,,
956,-11.666838381796488,0.0,-11.666838381796488,,,,,
957,-0.0,2.559335671308659,2.559335671308659,,,,,
958,-0.0,13.434547956651445,13.434547956651445,,,,,
959,-0.0,20.353715191403584,20.353715191403584,,,,,
960,-0.0,0.0,0.0,,,,,
961,-0.0,0.0,0.0,,,,,
962,-0.0,0.0,0.0,,,,,
963,-0.0,0.0,0.0,,,,,
964,-0.0,0.0,0.0,,,,,
965,-0.0,0.0,0.0,,,,,
966,-0.0,0.0,0.0,,,,,
967,-0.0,0.0,0.0,,,,,
968,-0.0,4.642012048720415,4.642012048720415,,,,,
969,-0.0,49.53282603339035,49.53282603339035,,,,,
970,-0.0,33.494909896098854,33.494909896098854,,,,,
971,-0.0,7.959029346559333,7.959029346559333,,,,,
972,-0.0,4.590462901643427,4.590462901643427,,,,,
973,-0.0,10.709301241931124,10.709301241931124,,,,,
974,-0.0,11.868998089035797,11.868998089035797,,,,,
975,-0.13212538245818425,0.0,-0.13212538245818425,,,,,
976,-5.886276360612875,0.0,-5.886276360612875,,,,,
977,-8.875437017117308,0.0,-8.875437017117308,,,,,
978,-8.936767220925207,0.0,-8.936767220925207,,,,,
979,-0.0,17.075484652686907,17.075484652686907,,,,,
980,-0.0,13.774408985353734,13.774408985353734,,,,,
981,-0.0,21.219695444546243,21.219695444546243,,,,,
982,-0.0,22.77336857034636,22.77336857034636,,,,,
983,-0.0,24.786056193885305,24.786056193885305,,,,,
984,-0.0,0.0,0.0,,,,,
985,-0.0,0.0,0.0,,,,,
986,-0.0,0.0,0.0,,,,,
987,-0.0,0.0,0.0,,,,,
988,-0.0,0.0,0.0,,,,,
989,-0.0,0.0,0.0,,,,,
990,-0.0,0.0,0.0,,,,,
991,-0.0,0.0,0.0,,,,,
992,-3.807536597871993,0.0,-3.807536597871993,,,,,
993,-0.0,22.72817790837138,22.72817790837138,,,,,
994,-0.0,25.41304824269395,25.41304824269395,,,,,
995,-0.0,25.792967727538887,25.792967727538887,,,,,
996,-0.0,33.28598824274718,33.28598824274718,,,,,
997,-0.0,39.67354070522078,39.67354070522078,,,,,
998,-0.0,42.24441248521451,42.24441248521451,,,,,
999,-0.0,40.374790776470725,40.374790776470725,,,,,
1000,-0.0,43.64736680522169,43.64736680522169,,,,,
1001,-0.0,47.980220224732356,47.980220224732356,,,,,
1002,-0.0,51.306162110589455,51.306162110589455,,,,,
1003,-0.0,0.0,0.0,,,,,
1004,-0.0,0.0,0.0,,,,,
1005,-0.0,0.0,0.0,,,,,
1006,-0.0,0.0,0.0,,,,,
1007,-0.0,0.0,0.0,,,,,
1008,-0.0,0.0,0.0,,,,,
1009,-0.0,0.0,0.0,,,,,
1010,-0.0,0.0,0.0,,,,,
1011,-0.0,0.0,0.0,,,,,
1012,-0.0,13.45289672794581,13.45289672794581,,,,,
1013,-0.0,15.379676675981568,15.379676675981568,,,,,
1014,-0.0,16.17187579306558,16.17187579306558,,,,,
1015,-0.0,17.325986256830628,17.325986256830628,,,,,
1016,-0.0,18.038931398893197,18.038931398893197,,,,,
1017,-0.0,17.84776808607642,17.84776808607642,,,,,
1018,-0.0,12.592230351638396,12.592230351638396,,,,,
1019,-0.0,7.252147474219038,7.252147474219038,,,,,
1020,-0.0,5.550230810040698,5.550230810040698,,,,,
1021,-0.0,0.0,0.0,,,,,
1022,-0.0,0.0,0.0,,,,,
1023,-0.0,0.0,0.0,,,,,
1024,-0.0,0.0,0.0,,,,,
1025,-0.0,0.0,0.0,,,,,
1026,-0.0,0.0,0.0,,,,,
1027,-0.0,0.0,0.0,,,,,
1028,-0.0,0.0,0.0,,,,,
1029,-0.0,0.0,0.0,,,,,
1030,-0.0,0.0,0.0,,,,,
1031,-0.0,0.0,0.0,,,,,
1032,-0.0,0.0,0.0,,,,,
1033,-0.0,0.0,0.0,,,,,
1034,-0.0,0.0,0.0,,,,,
1035,-0.0,0.0,0.0,,,,,
1036,-0.0,0.0,0.0,,,,,
1037,-0.0,3.1815134385400716,3.1815134385400716,,,,,
1038,-0.0,5.596397953656343,5.596397953656343,,,,,
1039,-0.0,52.69276604033433,52.69276604033433,,,,,
1040,-0.0,114.09384030011782,114.09384030011782,,,,,
1041,-0.0,138.6137067741601,138.6137067741601,,,,,
1042,-0.0,88.07733201141646,88.07733201141646,,,,,
1043,-0.0,59.57590987952007,59.57590987952007,,,,,
1044,-0.0,36.33450167429499,36.33450167429499,,,,,
1045,-0.0,11.534631561567718,11.534631561567718,,,,,
1046,-0.0,14.234448617071244,14.234448617071244,,,,,
1047,-1.0250045694225134,0.0,-1.0250045694225134,,,,,
1048,-29.898700042207377,0.0,-29.898700042207377,,,,,
1049,-28.312754966049006,0.0,-28.312754966049006,,,,,
1050,-27.473070585345692,0.0,-27.473070585345692,,,,,
1051,-0.0,8.688748561179183,8.688748561179183,,,,,
1052,-0.0,23.483295049865454,23.483295049865454,,,,,
1053,-0.0,32.77771733728541,32.77771733728541,,,,,
1054,-0.0,40.232250800783525,40.232250800783525,,,,,
1055,-0.0,44.70579083428796,44.70579083428796,,,,,
1056,-0.0,0.0,0.0,,,,,
1057,-0.0,0.0,0.0,,,,,
1058,-0.0,0.0,0.0,,,,,
1059,-0.0,0.0,0.0,,,,,
1060,-0.0,0.0,0.0,,,,,
1061,-0.0,0.0,0.0,,,,,
1062,-0.0,0.0,0.0,,,,,
1063,-0.0,0.0,0.0,,,,,
1064,-0.0,47.90817222378301,47.90817222378301,,,,,
1065,-0.0,91.04602611032674,91.04602611032674,,,,,
1066,-0.0,37.77967307659557,37.77967307659557,,,,,
1067,-0.0,15.64800618317965,15.64800618317965,,,,,
1068,-5.375248261368494,0.0,-5.375248261368494,,,,,
1069,-1.353683967548439,0.0,-1.353683967548439,,,,,
1070,-15.723398784985463,0.0,-15.723398784985463,,,,,
1071,-40.77110551030031,0.0,-40.77110551030031,,,,,
1072,-19.49009303997026,0.0,-19.49009303997026,,,,,
1073,-20.405372918651654,0.0,-20.405372918651654,,,,,
1074,-19.704894476912788,0.0,-19.704894476912788,,,,,
1075,-17.063733191823765,0.0,-17.063733191823765,,,,,
