Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m), ,Timestep Hours,EFT (C)
1385,-177.82338617267513,0.0,-177.82338617267513,,,,,,,
1386,-177.82338617267513,0.0,-177.82338617267513,,,,,,,
1386,-136.46132771375395,0.0,-136.46132771375395,,,,,,,
1387,-136.46132771375395,0.0,-136.46132771375395,,,,,,,
1387,-82.68261741302348,0.0,-82.68261741302348,,,,,,,
1388,-82.68261741302348,0.0,-82.68261741302348,,,,,,,
1388,-54.503125656848866,0.0,-54.503125656848866,,,,,,,
1389,-54.503125656848866,0.0,-54.503125656848866,,,,,,,
1389,-30.35974294094322,0.0,-30.35974294094322,,,,,,,
1390,-30.35974294094322,0.0,-30.35974294094322,,,,,,,
1390,-10.059214371265991,0.0,-10.059214371265991,,,,,,,
1391,-10.059214371265991,0.0,-10.059214371265991,,,,,,,
1391,-0.0,0.0,0.0,,,,,,,
1392,-0.0,0.0,0.0,,,,,,,
1392,-0.0,0.0,0.0,,,,,,,
1393,-0.0,0.0,0.0,,,,,,,
1393,-0.0,0.0,0.0,,,,,,,
1394,-0.0,0.0,0.0,,,,,,,
1394,-0.0,0.0,0.0,,,,,,,
1395,-0.0,0.0,0.0,,,,,,,
1395,-0.0,0.0,0.0,,,,,,,
1396,-0.0,0.0,0.0,,,,,,,
1396,-0.0,0.0,0.0,,,,,,,
1397,-0.0,0.0,0.0,,,,,,,
1397,-0.0,0.0,0.0,,,,,,,
1398,-0.0,0.0,0.0,,,,,,,
1398,-0.0,0.0,0.0,,,,,,,
1399,-0.0,0.0,0.0,,,,,,,
1399,-0.8815092416399783,0.0,-0.8815092416399783,,,,,,,
1400,-0.8815092416399783,0.0,-0.8815092416399783,,,,,,,
1400,-14.572534517348245,0.0,-14.572534517348245,,,,,,,
1401,-14.572534517348245,0.0,-14.572534517348245,,,,,,,
1401,-32.22775185145456,0.0,-32.22775185145456,,,,,,,
1402,-32.22775185145456,0.0,-32.22775185145456,,,,,,,
1402,-27.609620556001737,0.0,-27.609620556001737,,,,,,,
1403,-27.609620556001737,0.0,-27.609620556001737,,,,,,,
1403,-77.93739803401331,0.0,-77.93739803401331,,,,,,,
1404,-77.93739803401331,0.0,-77.93739803401331,,,,,,,
1404,-121.68484802992378,0.0,-121.68484802992378,,,,,,,
1405,-121.68484802992378,0.0,-121.68484802992378,,,,,,,
1405,-146.30525262414994,0.0,-146.30525262414994,,,,,,,
1406,-146.30525262414994,0.0,-146.30525262414994,,,,,,,
1406,-184.37242458668786,0.0,-184.37242458668786,,,,,,,
1407,-184.37242458668786,0.0,-184.37242458668786,,,,,,,
1407,-187.87026247590524,0.0,-187.87026247590524,,,,,,,
1408,-187.87026247590524,0.0,-187.87026247590524,,,,,,,
1408,-187.48168858323945,0.0,-187.48168858323945,,,,,,,
1409,-187.48168858323945,0.0,-187.48168858323945,,,,,,,
1409,-193.52359207967638,0.0,-193.52359207967638,,,,,,,
1410,-193.52359207967638,0.0,-193.52359207967638,,,,,,,
1410,-140.58596141974843,0.0,-140.58596141974843,,,,,,,
1411,-140.58596141974843,0.0,-140.58596141974843,,,,,,,
1411,-91.67001080783002,0.0,-91.67001080783002,,,,,,,
1412,-91.67001080783002,0.0,-91.67001080783002,,,,,,,
1412,-66.428656659643,0.0,-66.428656659643,,,,,,,
1413,-66.428656659643,0.0,-66.428656659643,,,,,,,
1413,-51.05847672536554,0.0,-51.05847672536554,,,,,,,
1414,-51.05847672536554,0.0,-51.05847672536554,,,,,,,
1414,-31.688058013734928,0.0,-31.688058013734928,,,,,,,
1415,-31.688058013734928,0.0,-31.688058013734928,,,,,,,
1415,-0.0,0.0,0.0,,,,,,,
1416,-0.0,0.0,0.0,,,,,,,
1416,-0.0,0.0,0.0,,,,,,,
1417,-0.0,0.0,0.0,,,,,,,
1417,-0.0,0.0,0.0,,,,,,,
1418,-0.0,0.0,0.0,,,,,,,
1418,-0.0,0.0,0.0,,,,,,,
1419,-0.0,0.0,0.0,,,,,,,
1419,-0.0,0.0,0.0,,,,,,,
1420,-0.0,0.0,0.0,,,,,,,
1420,-0.0,0.0,0.0,,,,,,,
1421,-0.0,0.0,0.0,,,,,,,
1421,-0.0,0.0,0.0,,,,,,,
1422,-0.0,0.0,0.0,,,,,,,
1422,-0.0,0.0,0.0,,,,,,,
1423,-0.0,0.0,0.0,,,,,,,
1423,-0.8834043831834789,0.0,-0.8834043831834789,,,,,,,
1424,-0.8834043831834789,0.0,-0.8834043831834789,,,,,,,
1424,-9.014904874287105,0.0,-9.014904874287105,,,,,,,
1425,-9.014904874287105,0.0,-9.014904874287105,,,,,,,
1425,-61.280818296844444,0.0,-61.280818296844444,,,,,,,
1426,-61.280818296844444,0.0,-61.280818296844444,,,,,,,
1426,-53.17301339706431,0.0,-53.17301339706431,,,,,,,
1427,-53.17301339706431,0.0,-53.17301339706431,,,,,,,
1427,-48.08255359294285,0.0,-48.08255359294285,,,,,,,
1428,-48.08255359294285,0.0,-48.08255359294285,,,,,,,
1428,-27.988579029286942,0.0,-27.988579029286942,,,,,,,
1429,-27.988579029286942,0.0,-27.988579029286942,,,,,,,
1429,-41.05971532200194,0.0,-41.05971532200194,,,,,,,
1430,-41.05971532200194,0.0,-41.05971532200194,,,,,,,
1430,-27.308420403302268,0.0,-27.308420403302268,,,,,,,
1431,-27.308420403302268,0.0,-27.308420403302268,,,,,,,
1431,-22.40733901228577,0.0,-22.40733901228577,,,,,,,
1432,-22.40733901228577,0.0,-22.40733901228577,,,,,,,
1432,-24.136298712815027,0.0,-24.136298712815027,,,,,,,
1433,-24.136298712815027,0.0,-24.136298712815027,,,,,,,
1433,-26.99643843216994,0.0,-26.99643843216994,,,,,,,
1434,-26.99643843216994,0.0,-26.99643843216994,,,,,,,
1434,-22.20994229321484,0.0,-22.20994229321484,,,,,,,
1435,-22.20994229321484,0.0,-22.20994229321484,,,,,,,
1435,-30.43063562512166,0.0,-30.43063562512166,,,,,,,
1436,-30.43063562512166,0.0,-30.43063562512166,,,,,,,
1436,-30.925541439411244,0.0,-30.925541439411244,,,,,,,
1437,-30.925541439411244,0.0,-30.925541439411244,,,,,,,
1437,-9.272555336529695,0.0,-9.272555336529695,,,,,,,
1438,-9.272555336529695,0.0,-9.272555336529695,,,,,,,
1438,-2.94232569195714,0.0,-2.94232569195714,,,,,,,
1439,-2.94232569195714,0.0,-2.94232569195714,,,,,,,
1439,-0.0,0.0,0.0,,,,,,,
1440,-0.0,0.0,0.0,,,,,,,
1440,-0.0,0.0,0.0,,,,,,,
1441,-0.0,0.0,0.0,,,,,,,
1441,-0.0,0.0,0.0,,,,,,,
1442,-0.0,0.0,0.0,,,,,,,
1442,-0.0,0.0,0.0,,,,,,,
1443,-0.0,0.0,0.0,,,,,,,
1443,-0.0,0.0,0.0,,,,,,,
1444,-0.0,0.0,0.0,,,,,,,
1444,-0.0,0.0,0.0,,,,,,,
1445,-0.0,0.0,0.0,,,,,,,
1445,-0.0,0.0,0.0,,,,,,,
1446,-0.0,0.0,0.0,,,,,,,
1446,-0.0,0.0,0.0,,,,,,,
1447,-0.0,0.0,0.0,,,,,,,
1447,-10.662117779138407,0.0,-10.662117779138407,,,,,,,
1448,-10.662117779138407,0.0,-10.662117779138407,,,,,,,
1448,-0.0,16.233985227444617,16.233985227444617,,,,,,,
1449,-0.0,16.233985227444617,16.233985227444617,,,,,,,
1449,-34.410177436696614,0.0,-34.410177436696614,,,,,,,
1450,-34.410177436696614,0.0,-34.410177436696614,,,,,,,
1450,-33.36480327300056,0.0,-33.36480327300056,,,,,,,
1451,-33.36480327300056,0.0,-33.36480327300056,,,,,,,
1451,-37.01063716408311,0.0,-37.01063716408311,,,,,,,
1452,-37.01063716408311,0.0,-37.01063716408311,,,,,,,
1452,-45.640796435920144,0.0,-45.640796435920144,,,,,,,
1453,-45.640796435920144,0.0,-45.640796435920144,,,,,,,
1453,-49.012477459120596,0.0,-49.012477459120596,,,,,,,
1454,-49.012477459120596,0.0,-49.012477459120596,,,,,,,
1454,-70.50153744791778,0.0,-70.50153744791778,,,,,,,
1455,-70.50153744791778,0.0,-70.50153744791778,,,,,,,
1455,-99.1202355506051,0.0,-99.1202355506051,,,,,,,
1456,-99.1202355506051,0.0,-99.1202355506051,,,,,,,
1456,-99.66355063950252,0.0,-99.66355063950252,,,,,,,
1457,-99.66355063950252,0.0,-99.66355063950252,,,,,,,
1457,-89.83863050775696,0.0,-89.83863050775696,,,,,,,
1458,-89.83863050775696,0.0,-89.83863050775696,,,,,,,
1458,-53.41356257604339,0.0,-53.41356257604339,,,,,,,
1459,-53.41356257604339,0.0,-53.41356257604339,,,,,,,
1459,-14.840786400698114,0.0,-14.840786400698114,,,,,,,
1460,-14.840786400698114,0.0,-14.840786400698114,,,,,,,
1460,-6.121161466029167,0.0,-6.121161466029167,,,,,,,
1461,-6.121161466029167,0.0,-6.121161466029167,,,,,,,
1461,-5.458536646036468,0.0,-5.458536646036468,,,,,,,
1462,-5.458536646036468,0.0,-5.458536646036468,,,,,,,
1462,-13.95923853814908,0.0,-13.95923853814908,,,,,,,
1463,-13.95923853814908,0.0,-13.95923853814908,,,,,,,
1463,-0.0,0.0,0.0,,,,,,,
1464,-0.0,0.0,0.0,,,,,,,
1464,-0.0,0.0,0.0,,,,,,,
1465,-0.0,0.0,0.0,,,,,,,
1465,-0.0,0.0,0.0,,,,,,,
1466,-0.0,0.0,0.0,,,,,,,
1466,-0.0,0.0,0.0,,,,,,,
1467,-0.0,0.0,0.0,,,,,,,
1467,-0.0,0.0,0.0,,,,,,,
1468,-0.0,0.0,0.0,,,,,,,
1468,-0.0,0.0,0.0,,,,,,,
1469,-0.0,0.0,0.0,,,,,,,
1469,-0.0,0.0,0.0,,,,,,,
1470,-0.0,0.0,0.0,,,,,,,
1470,-0.0,0.0,0.0,,,,,,,
1471,-0.0,0.0,0.0,,,,,,,
1471,-18.297308420633925,0.0,-18.297308420633925,,,,,,,
1472,-18.297308420633925,0.0,-18.297308420633925,,,,,,,
1472,-0.0,22.104888906446035,22.104888906446035,,,,,,,
1473,-0.0,22.104888906446035,22.104888906446035,,,,,,,
1473,-28.714052728822033,0.0,-28.714052728822033,,,,,,,
1474,-28.714052728822033,0.0,-28.714052728822033,,,,,,,
1474,-26.615419179380403,0.0,-26.615419179380403,,,,,,,
1475,-26.615419179380403,0.0,-26.615419179380403,,,,,,,
1475,-22.70235278407103,0.0,-22.70235278407103,,,,,,,
1476,-22.70235278407103,0.0,-22.70235278407103,,,,,,,
1476,-46.01476224113796,0.0,-46.01476224113796,,,,,,,
1477,-46.01476224113796,0.0,-46.01476224113796,,,,,,,
1477,-55.165945045867424,0.0,-55.165945045867424,,,,,,,
1478,-55.165945045867424,0.0,-55.165945045867424,,,,,,,
1478,-108.01822620429297,0.0,-108.01822620429297,,,,,,,
1479,-108.01822620429297,0.0,-108.01822620429297,,,,,,,
1479,-126.34621046766807,0.0,-126.34621046766807,,,,,,,
1480,-126.34621046766807,0.0,-126.34621046766807,,,,,,,
1480,-148.25448479327528,0.0,-148.25448479327528,,,,,,,
1481,-148.25448479327528,0.0,-148.25448479327528,,,,,,,
1481,-155.40741259254372,0.0,-155.40741259254372,,,,,,,
1482,-155.40741259254372,0.0,-155.40741259254372,,,,,,,
1482,-101.9233155407831,0.0,-101.9233155407831,,,,,,,
1483,-101.9233155407831,0.0,-101.9233155407831,,,,,,,
1483,-58.07249778108345,0.0,-58.07249778108345,,,,,,,
1484,-58.07249778108345,0.0,-58.07249778108345,,,,,,,
1484,-30.900688018014655,0.0,-30.900688018014655,,,,,,,
1485,-30.900688018014655,0.0,-30.900688018014655,,,,,,,
1485,-12.411705486717045,0.0,-12.411705486717045,,,,,,,
1486,-12.411705486717045,0.0,-12.411705486717045,,,,,,,
1486,-3.3544799269995966,0.0,-3.3544799269995966,,,,,,,
1487,-3.3544799269995966,0.0,-3.3544799269995966,,,,,,,
1487,-0.0,0.0,0.0,,,,,,,
1488,-0.0,0.0,0.0,,,,,,,
1488,-0.0,0.0,0.0,,,,,,,
1489,-0.0,0.0,0.0,,,,,,,
1489,-0.0,0.0,0.0,,,,,,,
1490,-0.0,0.0,0.0,,,,,,,
1490,-0.0,0.0,0.0,,,,,,,
1491,-0.0,0.0,0.0,,,,,,,
1491,-0.0,0.0,0.0,,,,,,,
1492,-0.0,0.0,0.0,,,,,,,
1492,-0.0,0.0,0.0,,,,,,,
1493,-0.0,0.0,0.0,,,,,,,
1493,-0.0,0.0,0.0,,,,,,,
1494,-0.0,0.0,0.0,,,,,,,
1494,-0.0,0.0,0.0,,,,,,,
1495,-0.0,0.0,0.0,,,,,,,
1495,-0.015942289273920104,0.0,-0.015942289273920104,,,,,,,
1496,-0.015942289273920104,0.0,-0.015942289273920104,,,,,,,
1496,-0.0,2.0010237082295816,2.0010237082295816,,,,,,,
1497,-0.0,2.0010237082295816,2.0010237082295816,,,,,,,
1497,-13.593923187500362,0.0,-13.593923187500362,,,,,,,
1498,-13.593923187500362,0.0,-13.593923187500362,,,,,,,
1498,-22.184423452236008,0.0,-22.184423452236008,,,,,,,
1499,-22.184423452236008,0.0,-22.184423452236008,,,,,,,
1499,-27.101009119518654,0.0,-27.101009119518654,,,,,,,
1500,-27.101009119518654,0.0,-27.101009119518654,,,,,,,
1500,-13.144432259698528,0.0,-13.144432259698528,,,,,,,
1501,-13.144432259698528,0.0,-13.144432259698528,,,,,,,
1501,-0.5674964365159411,0.0,-0.5674964365159411,,,,,,,
1502,-0.5674964365159411,0.0,-0.5674964365159411,,,,,,,
1502,-27.179162649452522,0.0,-27.179162649452522,,,,,,,
1503,-27.179162649452522,0.0,-27.179162649452522,,,,,,,
1503,-43.04765632393827,0.0,-43.04765632393827,,,,,,,
1504,-43.04765632393827,0.0,-43.04765632393827,,,,,,,
1504,-60.408785934321415,0.0,-60.408785934321415,,,,,,,
1505,-60.408785934321415,0.0,-60.408785934321415,,,,,,,
1505,-69.08685541607959,0.0,-69.08685541607959,,,,,,,
1506,-69.08685541607959,0.0,-69.08685541607959,,,,,,,
1506,-0.0,0.0,0.0,,,,,,,
1507,-0.0,0.0,0.0,,,,,,,
1507,-0.0,0.0,0.0,,,,,,,
1508,-0.0,0.0,0.0,,,,,,,
1508,-0.0,0.0,0.0,,,,,,,
1509,-0.0,0.0,0.0,,,,,,,
1509,-0.0,0.0,0.0,,,,,,,
1510,-0.0,0.0,0.0,,,,,,,
1510,-0.0,0.0,0.0,,,,,,,
1511,-0.0,0.0,0.0,,,,,,,
1511,-0.0,0.0,0.0,,,,,,,
1512,-0.0,0.0,0.0,,,,,,,
1512,-0.0,0.0,0.0,,,,,,,
1513,-0.0,0.0,0.0,,,,,,,
1513,-0.0,0.0,0.0,,,,,,,
1514,-0.0,0.0,0.0,,,,,,,
1514,-0.0,0.0,0.0,,,,,,,
1515,-0.0,0.0,0.0,,,,,,,
1515,-0.0,0.0,0.0,,,,,,,
1516,-0.0,0.0,0.0,,,,,,,
1516,-0.0,0.0,0.0,,,,,,,
1517,-0.0,0.0,0.0,,,,,,,
1517,-0.0,0.0,0.0,,,,,,,
1518,-0.0,0.0,0.0,,,,,,,
1518,-0.0,0.0,0.0,,,,,,,
1519,-0.0,0.0,0.0,,,,,,,
1519,-0.0,0.0,0.0,,,,,,,
1520,-0.0,0.0,0.0,,,,,,,
1520,-0.0,0.0,0.0,,,,,,,
1521,-0.0,0.0,0.0,,,,,,,
1521,-0.0,0.0,0.0,,,,,,,
1522,-0.0,0.0,0.0,,,,,,,
1522,-0.0,0.0,0.0,,,,,,,
1523,-0.0,0.0,0.0,,,,,,,
1523,-0.0,0.0,0.0,,,,,,,
1524,-0.0,0.0,0.0,,,,,,,
1524,-0.0,0.0,0.0,,,,,,,
1525,-0.0,0.0,0.0,,,,,,,
1525,-0.0,0.0,0.0,,,,,,,
1526,-0.0,0.0,0.0,,,,,,,
1526,-6.083864698444722,0.0,-6.083864698444722,,,,,,,
1527,-6.083864698444722,0.0,-6.083864698444722,,,,,,,
1527,-9.916847847031736,0.0,-9.916847847031736,,,,,,,
1528,-9.916847847031736,0.0,-9.916847847031736,,,,,,,
1528,-10.368401575538511,0.0,-10.368401575538511,,,,,,,
1529,-10.368401575538511,0.0,-10.368401575538511,,,,,,,
1529,-13.090134021787899,0.0,-13.090134021787899,,,,,,,
1530,-13.090134021787899,0.0,-13.090134021787899,,,,,,,
1530,-7.613065440386099,0.0,-7.613065440386099,,,,,,,
1531,-7.613065440386099,0.0,-7.613065440386099,,,,,,,
1531,-0.0,0.0,0.0,,,,,,,
1532,-0.0,0.0,0.0,,,,,,,
1532,-0.0,0.0,0.0,,,,,,,
1533,-0.0,0.0,0.0,,,,,,,
1533,-0.0,0.0,0.0,,,,,,,
1534,-0.0,0.0,0.0,,,,,,,
1534,-0.0,0.0,0.0,,,,,,,
1535,-0.0,0.0,0.0,,,,,,,
1535,-0.0,0.0,0.0,,,,,,,
1536,-0.0,0.0,0.0,,,,,,,
1536,-0.0,0.0,0.0,,,,,,,
1537,-0.0,0.0,0.0,,,,,,,
1537,-0.0,0.0,0.0,,,,,,,
1538,-0.0,0.0,0.0,,,,,,,
1538,-0.0,0.0,0.0,,,,,,,
1539,-0.0,0.0,0.0,,,,,,,
1539,-0.0,0.0,0.0,,,,,,,
1540,-0.0,0.0,0.0,,,,,,,
1540,-0.0,0.0,0.0,,,,,,,
1541,-0.0,0.0,0.0,,,,,,,
1541,-0.0,0.0,0.0,,,,,,,
1542,-0.0,0.0,0.0,,,,,,,
1542,-0.0,0.0,0.0,,,,,,,
1543,-0.0,0.0,0.0,,,,,,,
1543,-11.625445708344506,0.0,-11.625445708344506,,,,,,,
1544,-11.625445708344506,0.0,-11.625445708344506,,,,,,,
1544,-0.0,0.0,0.0,,,,,,,
1545,-0.0,0.0,0.0,,,,,,,
1545,-8.514176638652934,0.0,-8.514176638652934,,,,,,,
1546,-8.514176638652934,0.0,-8.514176638652934,,,,,,,
1546,-28.681014646563913,0.0,-28.681014646563913,,,,,,,
1547,-28.681014646563913,0.0,-28.681014646563913,,,,,,,
1547,-21.596491980349533,0.0,-21.596491980349533,,,,,,,
1548,-21.596491980349533,0.0,-21.596491980349533,,,,,,,
1548,-44.978371241802115,0.0,-44.978371241802115,,,,,,,
1549,-44.978371241802115,0.0,-44.978371241802115,,,,,,,
1549,-47.19155677232604,0.0,-47.19155677232604,,,,,,,
1550,-47.19155677232604,0.0,-47.19155677232604,,,,,,,
1550,-67.10789757850348,0.0,-67.10789757850348,,,,,,,
1551,-67.10789757850348,0.0,-67.10789757850348,,,,,,,
1551,-116.62343224179607,0.0,-116.62343224179607,,,,,,,
1552,-116.62343224179607,0.0,-116.62343224179607,,,,,,,
1552,-132.55823497765186,0.0,-132.55823497765186,,,,,,,
1553,-132.55823497765186,0.0,-132.55823497765186,,,,,,,
1553,-138.32309752837165,0.0,-138.32309752837165,,,,,,,
1554,-138.32309752837165,0.0,-138.32309752837165,,,,,,,
1554,-96.25493882948786,0.0,-96.25493882948786,,,,,,,
1555,-96.25493882948786,0.0,-96.25493882948786,,,,,,,
1555,-47.46005357375911,0.0,-47.46005357375911,,,,,,,
1556,-47.46005357375911,0.0,-47.46005357375911,,,,,,,
1556,-25.567516421271844,0.0,-25.567516421271844,,,,,,,
1557,-25.567516421271844,0.0,-25.567516421271844,,,,,,,
1557,-6.6713303766236285,0.0,-6.6713303766236285,,,,,,,
1558,-6.6713303766236285,0.0,-6.6713303766236285,,,,,,,
1558,-2.5731509077314425,0.0,-2.5731509077314425,,,,,,,
1559,-2.5731509077314425,0.0,-2.5731509077314425,,,,,,,
1559,-0.0,0.0,0.0,,,,,,,
1560,-0.0,0.0,0.0,,,,,,,
1560,-0.0,0.0,0.0,,,,,,,
1561,-0.0,0.0,0.0,,,,,,,
1561,-0.0,0.0,0.0,,,,,,,
1562,-0.0,0.0,0.0,,,,,,,
1562,-0.0,0.0,0.0,,,,,,,
1563,-0.0,0.0,0.0,,,,,,,
1563,-0.0,0.0,0.0,,,,,,,
1564,-0.0,0.0,0.0,,,,,,,
1564,-0.0,0.0,0.0,,,,,,,
1565,-0.0,0.0,0.0,,,,,,,
1565,-0.0,0.0,0.0,,,,,,,
1566,-0.0,0.0,0.0,,,,,,,
1566,-0.0,0.0,0.0,,,,,,,
1567,-0.0,0.0,0.0,,,,,,,
1567,-23.70148028680154,0.0,-23.70148028680154,,,,,,,
1568,-23.70148028680154,0.0,-23.70148028680154,,,,,,,
1568,-0.0,15.720956643547801,15.720956643547801,,,,,,,
1569,-0.0,15.720956643547801,15.720956643547801,,,,,,,
1569,-9.124233311648824,0.0,-9.124233311648824,,,,,,,
1570,-9.124233311648824,0.0,-9.124233311648824,,,,,,,
1570,-28.231523718762077,0.0,-28.231523718762077,,,,,,,
1571,-28.231523718762077,0.0,-28.231523718762077,,,,,,,
1571,-39.95412068611334,0.0,-39.95412068611334,,,,,,,
1572,-39.95412068611334,0.0,-39.95412068611334,,,,,,,
1572,-29.486704676737805,0.0,-29.486704676737805,,,,,,,
1573,-29.486704676737805,0.0,-29.486704676737805,,,,,,,
1573,-38.69181973860767,0.0,-38.69181973860767,,,,,,,
1574,-38.69181973860767,0.0,-38.69181973860767,,,,,,,
1574,-43.441584716623225,0.0,-43.441584716623225,,,,,,,
1575,-43.441584716623225,0.0,-43.441584716623225,,,,,,,
1575,-56.62554289950669,0.0,-56.62554289950669,,,,,,,
1576,-56.62554289950669,0.0,-56.62554289950669,,,,,,,
1576,-80.50212834937419,0.0,-80.50212834937419,,,,,,,
1577,-80.50212834937419,0.0,-80.50212834937419,,,,,,,
1577,-112.84551256363928,0.0,-112.84551256363928,,,,,,,
1578,-112.84551256363928,0.0,-112.84551256363928,,,,,,,
1578,-67.18808063816317,0.0,-67.18808063816317,,,,,,,
1579,-67.18808063816317,0.0,-67.18808063816317,,,,,,,
1579,-27.581874580623015,0.0,-27.581874580623015,,,,,,,
1580,-27.581874580623015,0.0,-27.581874580623015,,,,,,,
1580,-11.867192642571606,0.0,-11.867192642571606,,,,,,,
1581,-11.867192642571606,0.0,-11.867192642571606,,,,,,,
1581,-4.521459519349664,0.0,-4.521459519349664,,,,,,,
1582,-4.521459519349664,0.0,-4.521459519349664,,,,,,,
1582,-1.5538678458549433,0.0,-1.5538678458549433,,,,,,,
1583,-1.5538678458549433,0.0,-1.5538678458549433,,,,,,,
1583,-0.0,0.0,0.0,,,,,,,
1584,-0.0,0.0,0.0,,,,,,,
1584,-0.0,0.0,0.0,,,,,,,
1585,-0.0,0.0,0.0,,,,,,,
1585,-0.0,0.0,0.0,,,,,,,
1586,-0.0,0.0,0.0,,,,,,,
1586,-0.0,0.0,0.0,,,,,,,
1587,-0.0,0.0,0.0,,,,,,,
1587,-0.0,0.0,0.0,,,,,,,
1588,-0.0,0.0,0.0,,,,,,,
1588,-0.0,0.0,0.0,,,,,,,
1589,-0.0,0.0,0.0,,,,,,,
1589,-0.0,0.0,0.0,,,,,,,
1590,-0.0,0.0,0.0,,,,,,,
1590,-0.0,0.0,0.0,,,,,,,
1591,-0.0,0.0,0.0,,,,,,,
1591,-4.853603703823811,0.0,-4.853603703823811,,,,,,,
1592,-4.853603703823811,0.0,-4.853603703823811,,,,,,,
1592,-0.0,6.288542401206643,6.288542401206643,,,,,,,
1593,-0.0,6.288542401206643,6.288542401206643,,,,,,,
1593,-34.316353275601045,0.0,-34.316353275601045,,,,,,,
1594,-34.316353275601045,0.0,-34.316353275601045,,,,,,,
1594,-36.136275833022246,0.0,-36.136275833022246,,,,,,,
1595,-36.136275833022246,0.0,-36.136275833022246,,,,,,,
1595,-61.80916144514149,0.0,-61.80916144514149,,,,,,,
1596,-61.80916144514149,0.0,-61.80916144514149,,,,,,,
1596,-115.97198647078498,0.0,-115.97198647078498,,,,,,,
1597,-115.97198647078498,0.0,-115.97198647078498,,,,,,,
1597,-140.923224545967,0.0,-140.923224545967,,,,,,,
1598,-140.923224545967,0.0,-140.923224545967,,,,,,,
1598,-184.48192310906413,0.0,-184.48192310906413,,,,,,,
1599,-184.48192310906413,0.0,-184.48192310906413,,,,,,,
1599,-208.68256789548158,0.0,-208.68256789548158,,,,,,,
1600,-208.68256789548158,0.0,-208.68256789548158,,,,,,,
1600,-213.7038240630503,0.0,-213.7038240630503,,,,,,,
1601,-213.7038240630503,0.0,-213.7038240630503,,,,,,,
1601,-219.7049105654646,0.0,-219.7049105654646,,,,,,,
1602,-219.7049105654646,0.0,-219.7049105654646,,,,,,,
1602,-161.67899215513782,0.0,-161.67899215513782,,,,,,,
1603,-161.67899215513782,0.0,-161.67899215513782,,,,,,,
1603,-102.78237222145248,0.0,-102.78237222145248,,,,,,,
1604,-102.78237222145248,0.0,-102.78237222145248,,,,,,,
1604,-71.10507300900775,0.0,-71.10507300900775,,,,,,,
1605,-71.10507300900775,0.0,-71.10507300900775,,,,,,,
1605,-47.25710060117649,0.0,-47.25710060117649,,,,,,,
1606,-47.25710060117649,0.0,-47.25710060117649,,,,,,,
1606,-28.825244341014017,0.0,-28.825244341014017,,,,,,,
1607,-28.825244341014017,0.0,-28.825244341014017,,,,,,,
1607,-0.0,0.0,0.0,,,,,,,
1608,-0.0,0.0,0.0,,,,,,,
1608,-0.0,0.0,0.0,,,,,,,
1609,-0.0,0.0,0.0,,,,,,,
1609,-0.0,0.0,0.0,,,,,,,
1610,-0.0,0.0,0.0,,,,,,,
1610,-0.0,0.0,0.0,,,,,,,
1611,-0.0,0.0,0.0,,,,,,,
1611,-0.0,0.0,0.0,,,,,,,
1612,-0.0,0.0,0.0,,,,,,,
1612,-0.0,0.0,0.0,,,,,,,
1613,-0.0,0.0,0.0,,,,,,,
1613,-0.0,0.0,0.0,,,,,,,
1614,-0.0,0.0,0.0,,,,,,,
1614,-0.0,0.0,0.0,,,,,,,
1615,-0.0,0.0,0.0,,,,,,,
1615,-0.8468961378039855,0.0,-0.8468961378039855,,,,,,,
1616,-0.8468961378039855,0.0,-0.8468961378039855,,,,,,,
1616,-21.433796892492317,0.0,-21.433796892492317,,,,,,,
1617,-21.433796892492317,0.0,-21.433796892492317,,,,,,,
1617,-54.702813016629705,0.0,-54.702813016629705,,,,,,,
1618,-54.702813016629705,0.0,-54.702813016629705,,,,,,,
1618,-114.39094954338726,0.0,-114.39094954338726,,,,,,,
1619,-114.39094954338726,0.0,-114.39094954338726,,,,,,,
1619,-161.8513358269375,0.0,-161.8513358269375,,,,,,,
1620,-161.8513358269375,0.0,-161.8513358269375,,,,,,,
1620,-174.52159009233316,0.0,-174.52159009233316,,,,,,,
1621,-174.52159009233316,0.0,-174.52159009233316,,,,,,,
1621,-182.25509647710433,0.0,-182.25509647710433,,,,,,,
1622,-182.25509647710433,0.0,-182.25509647710433,,,,,,,
1622,-206.3459470324525,0.0,-206.3459470324525,,,,,,,
1623,-206.3459470324525,0.0,-206.3459470324525,,,,,,,
1623,-210.20770957797131,0.0,-210.20770957797131,,,,,,,
1624,-210.20770957797131,0.0,-210.20770957797131,,,,,,,
1624,-213.22871448133228,0.0,-213.22871448133228,,,,,,,
1625,-213.22871448133228,0.0,-213.22871448133228,,,,,,,
1625,-201.3752627531339,0.0,-201.3752627531339,,,,,,,
1626,-201.3752627531339,0.0,-201.3752627531339,,,,,,,
1626,-129.76214189308735,0.0,-129.76214189308735,,,,,,,
1627,-129.76214189308735,0.0,-129.76214189308735,,,,,,,
1627,-74.11276952072394,0.0,-74.11276952072394,,,,,,,
1628,-74.11276952072394,0.0,-74.11276952072394,,,,,,,
1628,-38.36742769226659,0.0,-38.36742769226659,,,,,,,
1629,-38.36742769226659,0.0,-38.36742769226659,,,,,,,
