Hours,HPHtgLd_W,HPClgLd_W
1280,7317.9,0
1281,2867.6,0
1282,2102.9,0
1283,1677.2,0
1284,1279.2,0
1285,1891.8,0
1286,1087.3,0
1287,1028.5,0
1288,1121.4,0
1289,1305.1,0
1290,3818.4,0
1291,5311.2,0
1292,5731,0
1293,6198.9,0
1294,6436.7,0
1295,13856.7,0
1296,16611.6,0
1297,15499.3,0
1298,17065.3,0
1299,15865.2,0
1300,16830.8,0
1301,15193.2,0
1302,17361.3,0
1303,9183.9,0
1304,7141.8,0
1305,2679.8,0
1306,1586.3,0
1307,850.7,0
1308,156.1,0
1309,362.7,0
1310,0,0
1311,0,0
1312,0,0
1313,4.2,0
1314,2063,0
1315,3750,0
1316,4378,0
1317,4984,0
1318,5282.3,0
1319,12393.9,0
1320,15244.5,0
1321,14550,0
1322,16562.4,0
1323,15362.7,0
1324,17370.6,0
1325,16385.7,0
1326,18717,0
1327,9651.2,0
1328,8057.7,0
1329,6149.8,0
1330,5246.6,0
1331,4628.1,0
1332,4177.1,0
1333,4931.1,0
1334,4977,0
1335,4881.1,0
1336,5097.1,0
1337,5626.4,0
1338,6805.1,0
1339,14558.4,0
1340,17091.6,0
1341,16110.3,0
1342,18065.1,0
1343,16702.5,0
1344,18695.7,0
1345,17177.8,0
1346,19144.9,0
1347,17443.4,0
1348,19507.6,0
1349,17767,0
1350,19747.6,0
1351,18481.9,0
1352,19670.6,0
1353,16107.6,0
1354,14710.8,0
1355,11855.3,0
1356,13777,0
1357,11854,0
1358,13007.4,0
1359,11963.9,0
1360,13951.1,0
1361,14137.7,0
1362,16379.5,0
1363,15597.5,0
1364,17680.3,0
1365,16169.3,0
1366,17969.9,0
1367,16378.2,0
1368,18511.1,0
1369,16672.4,0
1370,18664,0
1371,17035.4,0
1372,18877.6,0
1373,17155.5,0
1374,19026.5,0
1375,10111.1,0
1376,7664.8,0
1377,2166,0
1378,1028.9,0
1379,556.3,0
1380,206.1,0
1381,415.4,0
1382,8.3,114.8
1383,0,23.7
1384,0,0
1385,0,0
1386,1312.1,0
1387,3033.5,0
1388,3926.3,0
1389,4768.8,0
1390,5231.9,0
