Time (hr),Time (month),Q (Rejection) (W) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
35784.0,49.0,1874.4094228201557,0.17376400253238106,20.34455290828571,20.216062572953085
36456.0,50.0,1874.4094228201557,0.17376400253238106,20.34455290828571,20.216062572953085
36456.0,50.0,31885.038938347177,2.9558494101529176,20.594909849259757,20.6159495106306
37200.0,51.0,31885.038938347177,2.9558494101529176,20.594909849259757,20.6159495106306
37200.0,51.0,53068.77686182239,4.919652539483015,21.319770032758168,21.677669653775673
37920.0,52.0,53068.77686182239,4.919652539483015,21.319770032758168,21.677669653775673
37920.0,52.0,89810.13503386146,8.325698932935165,21.889041650775106,22.48472212535236
38664.0,53.0,89810.13503386146,8.325698932935165,21.889041650775106,22.48472212535236
38664.0,53.0,128590.29149453303,11.920748724831574,22.880091733691124,23.888182498588783
39384.0,54.0,128590.29149453303,11.920748724831574,22.880091733691124,23.888182498588783
39384.0,54.0,136019.0120909528,12.609415890506876,23.972328761419927,25.415714691774692
40128.0,55.0,136019.0120909528,12.609415890506876,23.972328761419927,25.415714691774692
40128.0,55.0,151999.30335935,14.090842167297623,24.341313241517277,25.86808424445246
40872.0,56.0,151999.30335935,14.090842167297623,24.341313241517277,25.86808424445246
40872.0,56.0,101120.34340739516,9.374192955923776,24.909356232592046,26.61550102270584
41592.0,57.0,101120.34340739516,9.374192955923776,24.909356232592046,26.61550102270584
41592.0,57.0,49045.31726095661,4.546664420792334,23.792414688709094,24.927459016321354
42336.0,58.0,49045.31726095661,4.546664420792334,23.792414688709094,24.927459016321354
42336.0,58.0,18663.658250516804,1.730183342029358,22.509391858973103,23.059910253958314
43056.0,59.0,18663.658250516804,1.730183342029358,22.509391858973103,23.059910253958314
43056.0,59.0,2897.3624721708693,0.2685951605994621,21.68720694757036,21.89670069250748
43800.0,60.0,2897.3624721708693,0.2685951605994621,21.68720694757036,21.89670069250748
43800.0,60.0,-11447.118422854222,-1.0611860410009022,21.21500785018005,21.247529840595224
44544.0,61.0,-11447.118422854222,-1.0611860410009022,21.21500785018005,21.247529840595224
44544.0,61.0,1874.4094228201557,0.17376400253238106,20.77495183474979,20.646461499417164
45216.0,62.0,1874.4094228201557,0.17376400253238106,20.77495183474979,20.646461499417164
45216.0,62.0,31885.038938347177,2.9558494101529176,21.031554597992,21.05259425936284
45960.0,63.0,31885.038938347177,2.9558494101529176,21.031554597992,21.05259425936284
45960.0,63.0,53068.77686182239,4.919652539483015,21.767137917153036,22.12503753817054
46680.0,64.0,53068.77686182239,4.919652539483015,21.767137917153036,22.12503753817054
46680.0,64.0,89810.13503386146,8.325698932935165,22.347810127573577,22.94349060215083
47424.0,65.0,89810.13503386146,8.325698932935165,22.347810127573577,22.94349060215083
47424.0,65.0,128590.29149453303,11.920748724831574,23.349273149104455,24.357363914002114
48144.0,66.0,128590.29149453303,11.920748724831574,23.349273149104455,24.357363914002114
48144.0,66.0,136019.0120909528,12.609415890506876,24.44442983938953,25.887815769744297
48888.0,67.0,136019.0120909528,12.609415890506876,24.44442983938953,25.887815769744297
48888.0,67.0,151999.30335935,14.090842167297623,24.810591435149664,26.33736243808485
49632.0,68.0,151999.30335935,14.090842167297623,24.810591435149664,26.33736243808485
49632.0,68.0,101120.34340739516,9.374192955923776,25.372485838702325,27.078630628816118
50352.0,69.0,101120.34340739516,9.374192955923776,25.372485838702325,27.078630628816118
50352.0,69.0,49045.31726095661,4.546664420792334,24.248414093220276,25.383458420832536
51096.0,70.0,49045.31726095661,4.546664420792334,24.248414093220276,25.383458420832536
51096.0,70.0,18663.658250516804,1.730183342029358,22.95803872759143,23.50855712257664
51816.0,71.0,18663.658250516804,1.730183342029358,22.95803872759143,23.50855712257664
51816.0,71.0,2897.3624721708693,0.2685951605994621,22.129043300628577,22.338537045565698
52560.0,72.0,2897.3624721708693,0.2685951605994621,22.129043300628577,22.338537045565698
52560.0,72.0,-11447.118422854222,-1.0611860410009022,21.64995430646021,21.682476296875382
53304.0,73.0,-11447.118422854222,-1.0611860410009022,21.64995430646021,21.682476296875382
53304.0,73.0,1874.4094228201557,0.17376400253238106,21.20326347220694,21.074773136874317
53976.0,74.0,1874.4094228201557,0.17376400253238106,21.20326347220694,21.074773136874317
53976.0,74.0,31885.038938347177,2.9558494101529176,21.45399464705622,21.475034308427063
54720.0,75.0,31885.038938347177,2.9558494101529176,21.45399464705622,21.475034308427063
54720.0,75.0,53068.77686182239,4.919652539483015,22.18289834719385,22.540797968211354
55440.0,76.0,53068.77686182239,4.919652539483015,22.18289834719385,22.540797968211354
55440.0,76.0,89810.13503386146,8.325698932935165,22.757706555581585,23.35338703015884
56184.0,77.0,89810.13503386146,8.325698932935165,22.757706555581585,23.35338703015884
56184.0,77.0,128590.29149453303,11.920748724831574,23.75319320623618,24.761283971133842
56904.0,78.0,128590.29149453303,11.920748724831574,23.75319320623618,24.761283971133842
56904.0,78.0,136019.0120909528,12.609415890506876,24.842780124554345,26.28616605490911
57648.0,79.0,136019.0120909528,12.609415890506876,24.842780124554345,26.28616605490911
57648.0,79.0,151999.30335935,14.090842167297623,25.20341976264192,26.730190765577106
58392.0,80.0,151999.30335935,14.090842167297623,25.20341976264192,26.730190765577106
58392.0,80.0,101120.34340739516,9.374192955923776,25.759864551847965,27.466009341961758
59112.0,81.0,101120.34340739516,9.374192955923776,25.759864551847965,27.466009341961758
59112.0,81.0,49045.31726095661,4.546664420792334,24.63074607337876,25.76579040099102
59856.0,82.0,49045.31726095661,4.546664420792334,24.63074607337876,25.76579040099102
59856.0,82.0,18663.658250516804,1.730183342029358,23.335199993438028,23.88571838842324
60576.0,83.0,18663.658250516804,1.730183342029358,23.335199993438028,23.88571838842324
60576.0,83.0,2897.3624721708693,0.2685951605994621,22.501332173801252,22.710825918738372
61320.0,84.0,2897.3624721708693,0.2685951605994621,22.501332173801252,22.710825918738372
61320.0,84.0,-11447.118422854222,-1.0611860410009022,22.017338962528218,22.04986095294339
62064.0,85.0,-11447.118422854222,-1.0611860410009022,22.017338962528218,22.04986095294339
62064.0,85.0,1874.4094228201557,0.17376400253238106,21.565743489636663,21.437253154304038
62736.0,86.0,1874.4094228201557,0.17376400253238106,21.565743489636663,21.437253154304038
62736.0,86.0,31885.038938347177,2.9558494101529176,21.81122264279834,21.832262304169184
63480.0,87.0,31885.038938347177,2.9558494101529176,21.81122264279834,21.832262304169184
63480.0,87.0,53068.77686182239,4.919652539483015,22.53609961617561,22.893999237193114
64200.0,88.0,53068.77686182239,4.919652539483015,22.53609961617561,22.893999237193114
64200.0,88.0,89810.13503386146,8.325698932935165,23.109959143823225,23.70563961840048
64944.0,89.0,89810.13503386146,8.325698932935165,23.109959143823225,23.70563961840048
64944.0,89.0,128590.29149453303,11.920748724831574,24.10692126179702,25.11501202669468
65664.0,90.0,128590.29149453303,11.920748724831574,24.10692126179702,25.11501202669468
65664.0,90.0,136019.0120909528,12.609415890506876,25.201537170269717,26.64492310062448
66408.0,91.0,136019.0120909528,12.609415890506876,25.201537170269717,26.64492310062448
